name,price,position,dob,nationality,height,foot,join_date,contract_expiration,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Luca de la Torre,€2.00m,Central Midfield,"May 23, 1998 (24)",United States,"1,77m",right,"Jul 8, 2022","Jun 30, 2026",769.0,17,9,18.0,11.0,7.0,8.0,3.0,1.0,6.0,4.0,0.0,22.0,19.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,20.0,6.0,2.0,0.0,0.0,0.0,50.0,2.0,16.0,144.0,156.0,76.0,87.0,10.0,21.0,2.0,0.6,10.0,22.0,5.0,1.0,29.0,6.0,67.0,185.0,138.0,17.0,14.0,7.0,7.0,255.0,1605.0,774.0,27.0,20.0,4.0,19.0,8.0,0.0,9.0,2.0,0.0,18.0,0.0,0.0,0.0,0.7
Williot Swedberg,€5.00m,Attacking Midfield,"Feb 1, 2004 (19)",Sweden,"1,87m",right,"Jul 1, 2022","Jun 30, 2027",35.0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,3.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,3.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,1.0,11.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Franco Cervi,€3.00m,Left Winger,"May 26, 1994 (28)",Argentina,"1,66m",left,"Jul 5, 2021","Jun 30, 2024",1421.0,25,16,57.0,35.0,21.0,30.0,6.0,1.0,27.0,12.0,0.0,41.0,28.0,7.0,1.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,29.0,1.0,0.0,0.0,0.0,114.0,10.0,19.0,241.0,286.0,129.0,175.0,24.0,66.0,3.0,1.9,17.0,31.0,13.0,4.0,43.0,12.0,158.0,354.0,289.0,34.0,39.0,14.0,19.0,431.0,2320.0,998.0,31.0,26.0,7.0,26.0,15.0,0.0,18.0,4.0,0.0,19.9,0.0,0.0,0.0,2.0
Carles Pérez,€4.00m,Right Winger,"Feb 16, 1998 (25)",Spain,"1,73m",left,"Aug 9, 2022","Jun 30, 2023",1367.0,25,15,22.0,14.0,8.0,8.0,6.0,3.0,5.0,7.0,0.0,45.0,31.0,0.0,6.0,5.0,3.0,0.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,25.0,21.0,5.0,1.0,0.0,0.0,72.0,5.0,25.0,195.0,224.0,123.0,144.0,18.0,31.0,4.0,1.1,18.0,25.0,10.0,1.0,36.0,12.0,73.0,230.0,330.0,46.0,54.0,20.0,28.0,418.0,3311.0,1625.0,53.0,43.0,27.0,39.0,22.0,1.0,32.0,10.0,0.03,21.6,0.0,0.0,0.0,1.8
Augusto Solari,€2.50m,Right Winger,"Jan 3, 1992 (31)",Argentina,"1,76m",right,"Jan 23, 2021","Jun 30, 2023",217.0,11,2,7.0,5.0,3.0,3.0,1.0,0.0,4.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,16.0,4.0,3.0,47.0,53.0,29.0,36.0,5.0,10.0,1.0,0.3,3.0,7.0,2.0,0.0,11.0,1.0,22.0,77.0,38.0,6.0,1.0,0.0,0.0,74.0,294.0,137.0,4.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,14.4,0.0,0.0,0.0,0.3
Jörgen Strand Larsen,€11.00m,Centre-Forward,"Feb 6, 2000 (23)",Norway,"1,93m",right,"Sep 1, 2022","Jun 30, 2028",1250.0,22,15,11.0,5.0,3.0,3.0,5.0,3.0,2.0,19.0,0.0,18.0,11.0,0.0,1.0,2.0,3.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,30.0,33.0,10.0,1.0,0.0,0.0,24.0,34.0,31.0,102.0,146.0,40.0,60.0,7.0,12.0,3.0,1.0,8.0,10.0,2.0,0.0,10.0,22.0,41.0,212.0,180.0,59.0,22.0,10.0,10.0,268.0,1003.0,323.0,11.0,6.0,7.0,56.0,20.0,2.0,30.0,9.0,0.07,12.8,0.0,0.0,0.0,3.8
Iago Aspas,€7.00m,Centre-Forward,"Aug 1, 1987 (35)",Spain,"1,76m",left,"Jul 7, 2015","Jun 30, 2025",2194.0,26,24,5.0,2.0,0.0,3.0,2.0,1.0,6.0,18.0,0.0,103.0,83.0,4.0,3.0,5.0,7.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,49.0,9.0,0.0,0.0,0.0,83.0,24.0,35.0,406.0,488.0,202.0,263.0,62.0,87.0,3.0,3.9,65.0,59.0,31.0,2.0,108.0,22.0,86.0,508.0,543.0,103.0,42.0,14.0,19.0,772.0,3844.0,1861.0,64.0,46.0,23.0,43.0,39.0,12.0,59.0,22.0,0.17,20.0,6.0,2.0,3.0,9.3
Haris Seferovic,€6.00m,Centre-Forward,"Feb 22, 1992 (31)",Switzerland,"1,89m",left,"Jan 31, 2023","Jun 30, 2023",316.0,7,3,4.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,10.0,5.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,10.0,7.0,6.0,27.0,37.0,10.0,18.0,5.0,8.0,0.0,0.3,2.0,5.0,1.0,0.0,4.0,1.0,9.0,62.0,40.0,11.0,10.0,5.0,5.0,56.0,257.0,124.0,5.0,4.0,4.0,9.0,2.0,1.0,6.0,3.0,0.17,10.4,0.0,0.0,0.0,1.0
Gonçalo Paciência,€3.00m,Centre-Forward,"Aug 1, 1994 (28)",Portugal,"1,84m",right,"Aug 6, 2022","Jun 30, 2025",408.0,15,4,5.0,3.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,12.0,8.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,14.0,17.0,15.0,30.0,43.0,17.0,26.0,3.0,8.0,0.0,0.2,3.0,6.0,1.0,1.0,5.0,2.0,13.0,71.0,84.0,26.0,9.0,3.0,5.0,103.0,361.0,144.0,3.0,2.0,2.0,27.0,12.0,1.0,17.0,4.0,0.06,18.1,0.0,0.0,0.0,0.9
David Soria,€10.00m,Goalkeeper,"Apr 4, 1993 (29)",Spain,"1,92m",right,"Jul 13, 2018","Jun 30, 2023",2250.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,26.0,28.0,97.0,102.0,286.0,586.0,0.0,0.1,2.0,21.0,1.0,0.0,0.0,643.0,772.0,5.0,0.0,0.0,0.0,0.0,0.0,357.0,2197.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kiko Casilla,€400k,Goalkeeper,"Oct 2, 1986 (36)",Spain,"1,90m",right,"Aug 10, 2022","Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Conde,€300k,Goalkeeper,"Oct 28, 1998 (24)",Spain,"1,88m",,"Jul 28, 2021","Jun 30, 2024",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domingos Duarte,€8.00m,Centre-Back,"Mar 10, 1995 (28)",Portugal,"1,92m",right,"Jul 11, 2022","Jun 30, 2026",2104.0,24,24,25.0,17.0,20.0,5.0,0.0,19.0,31.0,114.0,0.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,26.0,18.0,1.0,0.0,2.0,1.0,90.0,40.0,22.0,196.0,232.0,308.0,369.0,106.0,175.0,2.0,0.1,4.0,40.0,1.0,0.0,49.0,141.0,551.0,438.0,32.0,19.0,6.0,5.0,1.0,498.0,2322.0,1051.0,4.0,1.0,0.0,4.0,2.0,0.0,13.0,4.0,0.0,11.1,0.0,0.0,0.0,1.1
Djené,€6.00m,Centre-Back,"Dec 31, 1991 (31)",Togo,"1,78m",right,"Jul 24, 2017","Jun 30, 2025",1896.0,22,22,19.0,13.0,13.0,6.0,0.0,7.0,31.0,58.0,1.0,20.0,14.0,1.0,1.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,27.0,29.0,1.0,0.0,1.0,0.0,132.0,38.0,19.0,261.0,291.0,294.0,332.0,65.0,141.0,1.0,0.8,3.0,40.0,7.0,5.0,47.0,85.0,438.0,477.0,67.0,8.0,16.0,9.0,1.0,535.0,2513.0,1276.0,5.0,7.0,0.0,14.0,12.0,0.0,6.0,1.0,0.0,13.1,0.0,0.0,0.0,0.3
Gastón Álvarez,€5.00m,Centre-Back,"Mar 24, 2000 (22)",Uruguay,"1,84m",left,"Jan 28, 2022","Jun 30, 2023",812.0,13,8,21.0,14.0,15.0,6.0,0.0,4.0,10.0,26.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0,9.0,0.0,0.0,1.0,0.0,30.0,21.0,17.0,117.0,130.0,73.0,126.0,16.0,47.0,0.0,0.2,3.0,17.0,3.0,2.0,24.0,34.0,146.0,220.0,66.0,5.0,12.0,4.0,7.0,159.0,577.0,243.0,5.0,2.0,0.0,8.0,3.0,2.0,3.0,2.0,0.67,16.6,0.0,0.0,0.0,0.4
Omar Alderete,€4.00m,Centre-Back,"Dec 26, 1996 (26)",Paraguay,"1,88m",left,"Aug 19, 2022","Jun 30, 2023",1080.0,13,12,19.0,9.0,12.0,7.0,0.0,7.0,16.0,46.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,72.0,36.0,16.0,89.0,127.0,160.0,211.0,42.0,138.0,1.0,0.8,4.0,37.0,6.0,0.0,48.0,56.0,262.0,319.0,46.0,12.0,14.0,10.0,4.0,297.0,1499.0,964.0,16.0,8.0,2.0,8.0,5.0,0.0,8.0,3.0,0.0,18.4,0.0,0.0,0.0,0.2
Stefan Mitrović,€2.00m,Centre-Back,"May 22, 1990 (32)",Serbia,"1,89m",both,"Jul 6, 2021","Jun 30, 2024",1041.0,14,11,5.0,3.0,4.0,1.0,0.0,6.0,10.0,64.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,39.0,24.0,8.0,78.0,91.0,163.0,183.0,46.0,70.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,78.0,291.0,159.0,6.0,4.0,0.0,0.0,0.0,224.0,1028.0,397.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.7,0.0,0.0,0.0,0.1
Fabrizio Angileri,€3.00m,Left-Back,"Mar 15, 1994 (29)",Argentina,"1,85m",left,"Jul 14, 2022","Jun 30, 2026",543.0,10,7,10.0,8.0,6.0,3.0,1.0,3.0,6.0,10.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,17.0,16.0,9.0,64.0,81.0,60.0,103.0,13.0,36.0,0.0,0.1,0.0,13.0,1.0,0.0,15.0,16.0,81.0,149.0,69.0,3.0,9.0,3.0,5.0,113.0,480.0,207.0,4.0,5.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1
Jordan Amavi,€3.00m,Left-Back,"Mar 9, 1994 (29)",France,"1,76m",left,"Sep 1, 2022","Jun 30, 2023",193.0,4,1,3.0,2.0,3.0,0.0,0.0,0.0,4.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,15.0,8.0,3.0,28.0,39.0,18.0,36.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,8.0,33.0,65.0,22.0,1.0,1.0,0.0,1.0,41.0,231.0,121.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Damián Suárez,€1.50m,Right-Back,"Apr 27, 1988 (34)",Uruguay,"1,73m",right,"Jul 8, 2015","Jun 30, 2023",1043.0,16,14,28.0,18.0,13.0,11.0,4.0,0.0,10.0,20.0,0.0,28.0,16.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,5.0,1.0,0.0,0.0,0.0,65.0,8.0,5.0,203.0,243.0,146.0,190.0,46.0,119.0,0.0,1.0,16.0,34.0,13.0,6.0,53.0,24.0,173.0,352.0,184.0,6.0,15.0,5.0,10.0,300.0,1163.0,665.0,11.0,17.0,2.0,10.0,4.0,1.0,2.0,1.0,0.5,18.8,0.0,0.0,0.0,0.3
Ángel Algobia,€1.50m,Defensive Midfield,"Jun 23, 1999 (23)",Spain,"1,88m",right,"Aug 11, 2022","Jun 30, 2023",984.0,18,11,22.0,11.0,13.0,9.0,0.0,5.0,3.0,8.0,0.0,12.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,57.0,6.0,18.0,165.0,193.0,154.0,174.0,48.0,74.0,0.0,0.3,3.0,31.0,3.0,3.0,38.0,10.0,125.0,352.0,81.0,8.0,5.0,3.0,2.0,296.0,1351.0,605.0,8.0,3.0,2.0,11.0,5.0,0.0,6.0,0.0,0.0,26.0,0.0,0.0,0.0,0.2
Mauro Arambarri,€15.00m,Central Midfield,"Sep 30, 1995 (27)",Uruguay,"1,75m",right,"Jul 1, 2018","Jun 30, 2028",826.0,10,10,14.0,6.0,9.0,4.0,1.0,5.0,12.0,16.0,0.0,23.0,8.0,12.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,19.0,11.0,0.0,0.0,0.0,1.0,52.0,13.0,10.0,102.0,115.0,133.0,156.0,52.0,90.0,1.0,1.5,14.0,29.0,4.0,2.0,30.0,25.0,101.0,275.0,93.0,3.0,4.0,4.0,0.0,226.0,1122.0,495.0,8.0,10.0,0.0,13.0,4.0,0.0,8.0,0.0,0.0,28.6,1.0,0.0,0.0,0.2
Carles Aleñá,€10.00m,Central Midfield,"Jan 5, 1998 (25)",Spain,"1,80m",left,"Jul 10, 2021","Jun 30, 2026",1575.0,23,20,17.0,10.0,7.0,5.0,5.0,1.0,4.0,14.0,0.0,32.0,22.0,0.0,0.0,2.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,46.0,40.0,2.0,0.0,0.0,0.0,85.0,11.0,26.0,239.0,281.0,169.0,215.0,57.0,89.0,2.0,1.0,10.0,51.0,15.0,4.0,70.0,14.0,116.0,469.0,227.0,15.0,28.0,17.0,7.0,479.0,2147.0,918.0,18.0,18.0,1.0,35.0,19.0,2.0,22.0,8.0,0.09,23.4,0.0,0.0,0.0,1.4
Nemanja Maksimović,€10.00m,Central Midfield,"Jan 26, 1995 (28)",Serbia,"1,84m",right,"Jul 16, 2018","Jun 30, 2024",1009.0,16,13,19.0,9.0,7.0,9.0,3.0,10.0,15.0,11.0,0.0,12.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,50.0,11.0,12.0,108.0,132.0,87.0,104.0,11.0,23.0,0.0,0.4,5.0,12.0,2.0,2.0,19.0,19.0,99.0,211.0,81.0,16.0,3.0,0.0,3.0,166.0,718.0,346.0,6.0,8.0,3.0,9.0,5.0,0.0,8.0,5.0,0.0,17.4,0.0,0.0,0.0,0.5
Luis Milla,€5.00m,Central Midfield,"Oct 7, 1994 (28)",Spain,"1,75m",right,"Jul 25, 2022","Jun 30, 2027",1283.0,18,15,35.0,23.0,16.0,12.0,7.0,1.0,20.0,17.0,1.0,34.0,14.0,15.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,18.0,12.0,1.0,0.0,1.0,0.0,109.0,11.0,10.0,276.0,310.0,203.0,250.0,80.0,139.0,0.0,1.2,22.0,75.0,3.0,2.0,74.0,30.0,178.0,527.0,150.0,3.0,8.0,7.0,1.0,431.0,1802.0,853.0,9.0,7.0,1.0,14.0,9.0,0.0,4.0,1.0,0.0,26.7,0.0,0.0,0.0,0.1
Gonzalo Villar,€4.50m,Central Midfield,"Mar 23, 1998 (24)",Spain,"1,81m",right,"Jan 13, 2023","Jun 30, 2023",207.0,7,2,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,22.0,3.0,3.0,52.0,58.0,34.0,41.0,9.0,12.0,0.0,0.1,1.0,11.0,3.0,0.0,12.0,2.0,24.0,95.0,27.0,2.0,6.0,3.0,1.0,84.0,608.0,294.0,7.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,16.5,0.0,0.0,0.0,0.1
Jaime Seoane,€3.50m,Central Midfield,"Jan 22, 1997 (26)",Spain,"1,77m",right,"Jul 1, 2022","Jun 30, 2025",304.0,14,2,10.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,0.0,10.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,34.0,42.0,28.0,34.0,9.0,15.0,0.0,0.3,6.0,7.0,1.0,0.0,6.0,4.0,24.0,79.0,38.0,2.0,4.0,2.0,2.0,74.0,355.0,172.0,3.0,2.0,1.0,4.0,6.0,0.0,2.0,0.0,0.0,21.7,0.0,0.0,0.0,0.1
Portu,€5.00m,Right Winger,"May 21, 1992 (30)",Spain,"1,67m",right,"Jul 1, 2022","Jun 30, 2023",1069.0,22,10,20.0,13.0,9.0,9.0,2.0,1.0,9.0,11.0,1.0,34.0,24.0,1.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,17.0,16.0,6.0,0.0,0.0,0.0,52.0,9.0,20.0,167.0,197.0,120.0,159.0,20.0,48.0,2.0,1.6,16.0,18.0,20.0,10.0,28.0,8.0,115.0,246.0,220.0,21.0,31.0,9.0,14.0,293.0,1738.0,878.0,30.0,16.0,4.0,22.0,4.0,0.0,11.0,3.0,0.0,19.6,0.0,0.0,0.0,0.7
Enes Ünal,€25.00m,Centre-Forward,"May 10, 1997 (25)",Turkey,"1,87m",right,"Aug 12, 2020","Jun 30, 2025",2178.0,25,25,17.0,9.0,5.0,10.0,2.0,2.0,2.0,28.0,0.0,50.0,32.0,0.0,2.0,4.0,11.0,1.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,37.0,57.0,20.0,1.0,0.0,0.0,69.0,94.0,123.0,220.0,302.0,73.0,144.0,10.0,21.0,3.0,1.1,21.0,26.0,10.0,2.0,31.0,32.0,68.0,366.0,377.0,94.0,27.0,13.0,11.0,445.0,1693.0,727.0,26.0,21.0,10.0,61.0,35.0,12.0,58.0,21.0,0.14,18.4,10.0,4.0,5.0,8.7
Borja Mayoral,€9.00m,Centre-Forward,"Apr 5, 1997 (25)",Spain,"1,82m",right,"Aug 1, 2022","Jun 30, 2027",2039.0,25,25,9.0,4.0,7.0,2.0,0.0,0.0,2.0,8.0,0.0,38.0,26.0,0.0,2.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,34.0,7.0,1.0,0.0,0.0,81.0,24.0,54.0,262.0,315.0,112.0,152.0,36.0,47.0,1.0,2.1,12.0,28.0,16.0,2.0,41.0,12.0,85.0,398.0,330.0,90.0,53.0,19.0,27.0,490.0,2562.0,1157.0,42.0,25.0,18.0,55.0,40.0,6.0,38.0,13.0,0.16,14.6,0.0,0.0,2.0,6.2
Munir El Haddadi,€4.00m,Centre-Forward,"Sep 1, 1995 (27)",Morocco,"1,75m",left,"Aug 31, 2022","Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munir El Haddadi,€4.00m,Centre-Forward,"Sep 1, 1995 (27)",Morocco,"1,75m",left,"Aug 31, 2022","Jun 30, 2023",593.0,17,3,8.0,5.0,2.0,4.0,2.0,0.0,3.0,2.0,0.0,29.0,13.0,5.0,2.0,4.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,25.0,1.0,0.0,0.0,0.0,33.0,15.0,9.0,94.0,119.0,44.0,67.0,11.0,28.0,1.0,0.5,6.0,12.0,4.0,3.0,18.0,4.0,33.0,144.0,170.0,31.0,23.0,8.0,10.0,202.0,873.0,358.0,14.0,9.0,5.0,21.0,15.0,1.0,22.0,5.0,0.05,19.3,1.0,0.0,0.0,1.2
Jaime Mata,€2.00m,Centre-Forward,"Oct 24, 1988 (34)",Spain,"1,86m",right,"Jul 1, 2018","Jun 30, 2024",47.0,9,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,10.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,15.0,9.0,3.0,0.0,0.0,0.0,12.0,26.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0
Giorgi Mamardashvili,€25.00m,Goalkeeper,"Sep 29, 2000 (22)",Georgia,"1,97m",left,"Jan 1, 2022","Jun 30, 2027",2340.0,26,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,40.0,5.0,1.0,119.0,119.0,260.0,265.0,160.0,387.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,718.0,832.0,22.0,0.0,0.0,0.0,0.0,0.0,443.0,2186.0,1256.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jaume Doménech,€1.50m,Goalkeeper,"Nov 5, 1990 (32)",Spain,"1,85m",right,"Jul 1, 2015","Jun 30, 2025",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iago Herrerín,€500k,Goalkeeper,"Jan 25, 1988 (35)",Spain,"1,87m",right,"Sep 28, 2022","Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mouctar Diakhaby,€8.00m,Centre-Back,"Dec 19, 1996 (26)",Guinea,"1,92m",right,"Jul 1, 2018","Jun 30, 2027",1457.0,18,17,19.0,10.0,12.0,7.0,0.0,15.0,12.0,50.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,15.0,5.0,3.0,0.0,0.0,0.0,79.0,19.0,31.0,163.0,187.0,361.0,401.0,94.0,147.0,0.0,0.1,3.0,46.0,0.0,0.0,44.0,115.0,481.0,373.0,44.0,25.0,4.0,1.0,3.0,522.0,2486.0,1279.0,7.0,5.0,0.0,9.0,3.0,2.0,10.0,3.0,0.2,7.9,0.0,0.0,0.0,1.8
Gabriel Paulista,€4.00m,Centre-Back,"Nov 26, 1990 (32)",Brazil,"1,87m",right,"Aug 18, 2017","Jun 30, 2024",875.0,14,11,9.0,5.0,7.0,2.0,0.0,10.0,15.0,48.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,46.0,29.0,12.0,154.0,171.0,229.0,255.0,62.0,89.0,0.0,0.3,4.0,40.0,4.0,0.0,44.0,115.0,336.0,283.0,26.0,15.0,0.0,0.0,0.0,310.0,1867.0,1364.0,7.0,6.0,0.0,4.0,1.0,1.0,11.0,1.0,0.09,17.2,0.0,0.0,0.0,0.5
Eray Cömert,€4.00m,Centre-Back,"Feb 4, 1998 (25)",Switzerland,"1,83m",right,"Jan 25, 2022","Jun 30, 2026",1526.0,20,17,30.0,19.0,20.0,10.0,0.0,8.0,24.0,64.0,1.0,11.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,10.0,1.0,0.0,0.0,0.0,97.0,41.0,29.0,195.0,220.0,471.0,498.0,108.0,157.0,0.0,0.2,3.0,44.0,2.0,0.0,50.0,149.0,565.0,483.0,27.0,9.0,2.0,2.0,0.0,650.0,3561.0,2045.0,5.0,8.0,1.0,1.0,0.0,1.0,9.0,6.0,0.11,18.9,0.0,0.0,0.0,0.5
