Player,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Bruno Fernandes,2248.0,25,25,56.0,33.0,20.0,21.0,15.0,3.0,15.0,33.0,0.0,126.0,100.0,11.0,3.0,8.0,4.0,0.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,32.0,28.0,12.0,0.0,0.0,0.0,163.0,11.0,33.0,491.0,583.0,288.0,374.0,111.0,204.0,6.0,6.7,71.0,89.0,54.0,6.0,164.0,53.0,244.0,624.0,679.0,94.0,42.0,19.0,18.0,863.0,3999.0,2072.0,55.0,43.0,15.0,29.0,34.0,5.0,54.0,18.0,0.07,20.8,3.0,1.0,1.0,5.3
Marcus Rashford,2126.0,26,24,19.0,9.0,7.0,8.0,4.0,4.0,5.0,10.0,0.0,62.0,38.0,0.0,12.0,8.0,3.0,1.0,8.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,9.0,18.0,10.0,0.0,0.0,0.0,72.0,19.0,32.0,288.0,342.0,97.0,126.0,28.0,47.0,3.0,2.1,18.0,24.0,33.0,2.0,57.0,16.0,83.0,320.0,484.0,125.0,91.0,32.0,50.0,529.0,3346.0,1574.0,59.0,37.0,34.0,63.0,31.0,14.0,69.0,32.0,0.2,15.6,4.0,0.0,0.0,10.6
Lisandro Martínez,1852.0,24,21,44.0,22.0,27.0,15.0,2.0,24.0,28.0,90.0,0.0,17.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,141.0,30.0,25.0,453.0,483.0,594.0,632.0,82.0,172.0,0.0,1.0,6.0,79.0,5.0,0.0,71.0,247.0,817.0,708.0,50.0,10.0,14.0,12.0,0.0,903.0,4519.0,2611.0,11.0,13.0,0.0,11.0,8.0,1.0,8.0,1.0,0.13,13.9,0.0,0.0,0.0,0.4
Luke Shaw,1841.0,22,21,38.0,20.0,23.0,13.0,2.0,11.0,25.0,40.0,2.0,53.0,40.0,7.0,2.0,1.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,36.0,21.0,0.0,0.0,0.0,0.0,129.0,30.0,22.0,676.0,739.0,414.0,492.0,77.0,145.0,2.0,2.1,27.0,113.0,25.0,12.0,98.0,116.0,541.0,785.0,376.0,17.0,31.0,10.0,13.0,904.0,4608.0,2495.0,47.0,34.0,2.0,17.0,7.0,1.0,10.0,4.0,0.1,17.3,1.0,0.0,0.0,0.9
Christian Eriksen,1489.0,19,18,12.0,10.0,7.0,3.0,2.0,7.0,8.0,18.0,1.0,49.0,34.0,13.0,1.0,1.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,6.0,2.0,0.0,0.0,0.0,113.0,7.0,9.0,423.0,480.0,289.0,345.0,74.0,146.0,7.0,2.5,25.0,89.0,17.0,2.0,104.0,37.0,210.0,629.0,313.0,22.0,9.0,3.0,6.0,662.0,2576.0,1262.0,16.0,18.0,1.0,19.0,14.0,1.0,23.0,8.0,0.04,19.1,3.0,0.0,0.0,2.7
Diogo Dalot,1520.0,18,17,41.0,31.0,31.0,10.0,0.0,7.0,26.0,39.0,1.0,39.0,35.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,107.0,32.0,13.0,328.0,375.0,358.0,433.0,78.0,148.0,2.0,1.3,25.0,64.0,23.0,13.0,57.0,86.0,412.0,499.0,280.0,29.0,29.0,18.0,7.0,590.0,3072.0,1536.0,36.0,21.0,12.0,14.0,5.0,0.0,17.0,5.0,0.0,19.0,0.0,0.0,0.0,1.7
Raphaël Varane,1479.0,19,17,22.0,7.0,16.0,6.0,0.0,14.0,10.0,73.0,0.0,12.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,2.0,0.0,0.0,1.0,81.0,28.0,12.0,240.0,268.0,433.0,472.0,51.0,95.0,0.0,0.3,3.0,60.0,3.0,0.0,45.0,123.0,487.0,490.0,34.0,14.0,5.0,3.0,2.0,614.0,4212.0,2469.0,11.0,11.0,0.0,2.0,1.0,0.0,6.0,3.0,0.0,8.6,0.0,0.0,0.0,0.7
Casemiro,1338.0,19,15,58.0,29.0,28.0,23.0,7.0,8.0,24.0,44.0,0.0,44.0,39.0,0.0,0.0,4.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,35.0,20.0,1.0,0.0,0.0,0.0,116.0,35.0,16.0,319.0,384.0,289.0,352.0,83.0,138.0,3.0,2.6,17.0,81.0,16.0,3.0,89.0,72.0,339.0,613.0,188.0,14.0,13.0,5.0,5.0,537.0,1777.0,821.0,8.0,12.0,0.0,14.0,10.0,2.0,17.0,5.0,0.12,22.5,0.0,0.0,0.0,2.1
Antony,1071.0,14,13,16.0,4.0,7.0,7.0,2.0,0.0,4.0,4.0,0.0,35.0,31.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,59.0,3.0,11.0,246.0,281.0,74.0,108.0,13.0,27.0,0.0,0.8,11.0,17.0,10.0,0.0,34.0,5.0,88.0,206.0,319.0,39.0,40.0,13.0,21.0,425.0,2811.0,1482.0,56.0,40.0,16.0,22.0,7.0,3.0,36.0,16.0,0.08,20.7,0.0,0.0,0.0,2.8
Jadon Sancho,923.0,14,12,9.0,5.0,5.0,3.0,1.0,1.0,4.0,3.0,0.0,45.0,41.0,0.0,3.0,1.0,0.0,0.0,7.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,58.0,2.0,9.0,233.0,262.0,78.0,89.0,7.0,14.0,1.0,1.8,21.0,10.0,21.0,0.0,43.0,5.0,60.0,184.0,270.0,52.0,41.0,16.0,22.0,334.0,1907.0,1068.0,42.0,17.0,23.0,31.0,11.0,4.0,11.0,6.0,0.36,14.4,0.0,0.0,0.0,2.6
Fred,969.0,23,10,36.0,22.0,20.0,13.0,3.0,1.0,15.0,14.0,0.0,41.0,33.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,23.0,16.0,0.0,0.0,0.0,0.0,96.0,9.0,10.0,252.0,291.0,150.0,179.0,39.0,62.0,1.0,1.0,22.0,43.0,7.0,2.0,52.0,30.0,206.0,354.0,210.0,27.0,19.0,8.0,8.0,401.0,1557.0,758.0,8.0,14.0,1.0,24.0,10.0,2.0,23.0,5.0,0.09,19.5,0.0,0.0,0.0,1.8
Tyrell Malacia,920.0,15,10,29.0,19.0,23.0,5.0,1.0,2.0,17.0,36.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,8.0,1.0,0.0,0.0,0.0,57.0,5.0,3.0,257.0,279.0,114.0,135.0,19.0,37.0,0.0,0.4,1.0,26.0,2.0,0.0,28.0,37.0,238.0,242.0,137.0,7.0,13.0,2.0,11.0,283.0,1420.0,705.0,14.0,12.0,1.0,13.0,4.0,0.0,3.0,1.0,0.0,20.7,0.0,0.0,0.0,0.2
Aaron Wan-Bissaka,739.0,11,8,21.0,15.0,13.0,8.0,0.0,2.0,14.0,23.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,42.0,7.0,7.0,223.0,242.0,87.0,114.0,15.0,24.0,0.0,0.5,7.0,27.0,4.0,2.0,26.0,36.0,170.0,204.0,133.0,15.0,15.0,7.0,8.0,252.0,1271.0,681.0,21.0,11.0,3.0,9.0,5.0,0.0,2.0,0.0,0.0,24.9,0.0,0.0,0.0,0.1
Wout Weghorst,554.0,8,8,6.0,3.0,4.0,0.0,2.0,2.0,7.0,7.0,0.0,16.0,11.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,4.0,0.0,0.0,0.0,27.0,11.0,14.0,67.0,86.0,17.0,23.0,5.0,11.0,1.0,0.9,8.0,7.0,1.0,0.0,14.0,13.0,33.0,104.0,59.0,16.0,6.0,2.0,3.0,104.0,261.0,52.0,1.0,3.0,0.0,9.0,10.0,0.0,9.0,3.0,0.0,12.3,0.0,0.0,0.0,1.3
Scott McTominay,865.0,18,7,25.0,17.0,12.0,8.0,5.0,4.0,11.0,38.0,0.0,15.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,7.0,0.0,0.0,1.0,0.0,56.0,23.0,15.0,135.0,160.0,97.0,109.0,19.0,28.0,0.0,0.5,4.0,24.0,3.0,0.0,24.0,56.0,158.0,209.0,90.0,15.0,17.0,10.0,5.0,211.0,959.0,409.0,9.0,8.0,1.0,17.0,9.0,0.0,7.0,3.0,0.0,14.2,0.0,0.0,0.0,0.8
Anthony Martial,458.0,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,7.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,5.0,5.0,3.0,70.0,78.0,28.0,33.0,2.0,6.0,2.0,0.8,5.0,9.0,4.0,0.0,15.0,3.0,5.0,70.0,98.0,23.0,9.0,4.0,4.0,107.0,431.0,207.0,7.0,5.0,4.0,15.0,4.0,3.0,11.0,5.0,0.18,12.9,0.0,1.0,1.0,3.2
Victor Lindelöf,542.0,9,5,8.0,6.0,4.0,3.0,1.0,3.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,34.0,16.0,5.0,135.0,143.0,200.0,209.0,21.0,34.0,0.0,0.0,0.0,19.0,0.0,0.0,17.0,53.0,222.0,216.0,12.0,0.0,1.0,0.0,1.0,283.0,1245.0,594.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Harry Maguire,482.0,11,5,5.0,4.0,4.0,0.0,1.0,10.0,7.0,25.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,29.0,12.0,10.0,99.0,104.0,179.0,201.0,43.0,64.0,0.0,0.0,1.0,21.0,0.0,0.0,15.0,45.0,223.0,197.0,22.0,6.0,2.0,1.0,1.0,274.0,1596.0,1032.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.2,0.0,0.0,0.0,0.3
Anthony Elanga,426.0,16,5,3.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,17.0,13.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,17.0,8.0,11.0,65.0,86.0,23.0,32.0,3.0,3.0,1.0,1.0,6.0,3.0,3.0,0.0,8.0,4.0,26.0,71.0,100.0,28.0,15.0,5.0,7.0,109.0,656.0,276.0,12.0,3.0,7.0,13.0,7.0,0.0,10.0,4.0,0.0,13.8,0.0,0.0,0.0,0.7
Cristiano Ronaldo,525.0,10,4,2.0,2.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,8.0,0.0,0.0,0.0,12.0,15.0,8.0,85.0,97.0,27.0,39.0,1.0,5.0,0.0,0.2,6.0,7.0,1.0,0.0,12.0,8.0,25.0,91.0,106.0,32.0,9.0,4.0,3.0,94.0,477.0,288.0,9.0,6.0,3.0,7.0,3.0,1.0,25.0,6.0,0.04,17.7,1.0,0.0,0.0,1.9
Alejandro Garnacho,453.0,15,4,3.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,14.0,10.0,0.0,2.0,1.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,20.0,2.0,9.0,87.0,102.0,20.0,21.0,2.0,2.0,2.0,0.9,2.0,1.0,1.0,0.0,5.0,2.0,23.0,63.0,154.0,42.0,37.0,10.0,23.0,167.0,1271.0,661.0,25.0,22.0,20.0,20.0,12.0,2.0,16.0,6.0,0.13,16.1,0.0,0.0,0.0,1.6
Marcel Sabitzer,275.0,5,3,9.0,6.0,2.0,7.0,0.0,1.0,5.0,8.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,28.0,4.0,5.0,69.0,82.0,58.0,67.0,10.0,13.0,0.0,0.2,5.0,17.0,3.0,1.0,23.0,10.0,45.0,107.0,52.0,5.0,0.0,0.0,0.0,101.0,327.0,121.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,21.7,0.0,0.0,0.0,0.2
Donny van de Beek,167.0,7,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,31.0,34.0,8.0,8.0,1.0,2.0,0.0,0.1,3.0,0.0,4.0,0.0,6.0,1.0,3.0,23.0,46.0,11.0,3.0,2.0,1.0,39.0,148.0,85.0,2.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,10.1,0.0,0.0,0.0,0.1
Facundo Pellistri,49.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,0.0,0.0,0.0,9.0,82.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kobbie Mainoo,11.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,1.0,5.0,64.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Rhys Bennett,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Bishop,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Dúbravka,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Garner,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Heaton,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zidane Iqbal,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kovar,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shola Shoretire,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Williams,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Ramsdale,2610.0,29,29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,140.0,146.0,274.0,280.0,147.0,384.0,0.0,0.0,0.0,21.0,2.0,0.0,7.0,634.0,852.0,22.0,0.0,0.0,1.0,1.0,0.0,540.0,2906.0,1794.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Gabriel Dos Santos,2605.0,29,29,37.0,23.0,23.0,11.0,3.0,21.0,22.0,97.0,2.0,20.0,17.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,35.0,1.0,0.0,1.0,0.0,141.0,67.0,57.0,669.0,709.0,867.0,921.0,113.0,190.0,0.0,0.5,3.0,135.0,2.0,0.0,128.0,235.0,866.0,1117.0,169.0,43.0,2.0,1.0,0.0,1332.0,6931.0,4297.0,14.0,35.0,2.0,14.0,3.0,3.0,25.0,8.0,0.12,12.7,0.0,0.0,0.0,4.1
Bukayo Saka,2434.0,29,28,40.0,23.0,15.0,10.0,15.0,0.0,13.0,18.0,0.0,125.0,85.0,22.0,3.0,8.0,5.0,2.0,22.0,16.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,31.0,46.0,8.0,0.0,0.0,0.0,99.0,9.0,30.0,514.0,591.0,227.0,294.0,56.0,120.0,10.0,4.6,61.0,40.0,50.0,11.0,82.0,13.0,118.0,387.0,983.0,184.0,124.0,45.0,56.0,942.0,6608.0,3482.0,133.0,68.0,63.0,62.0,46.0,12.0,67.0,21.0,0.15,16.0,0.0,2.0,2.0,8.8
Martin Ødegaard,2390.0,28,28,29.0,18.0,9.0,13.0,7.0,3.0,4.0,7.0,0.0,136.0,101.0,15.0,2.0,11.0,5.0,2.0,14.0,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,24.0,20.0,1.0,0.0,0.0,0.0,145.0,11.0,17.0,579.0,658.0,393.0,474.0,89.0,140.0,7.0,6.6,64.0,101.0,77.0,4.0,210.0,19.0,149.0,668.0,812.0,97.0,63.0,38.0,20.0,993.0,5375.0,2343.0,68.0,43.0,23.0,36.0,41.0,10.0,76.0,22.0,0.13,19.5,8.0,0.0,0.0,8.1
Granit Xhaka,2379.0,29,28,27.0,21.0,9.0,14.0,4.0,9.0,12.0,35.0,1.0,94.0,84.0,1.0,4.0,2.0,2.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,33.0,3.0,0.0,0.0,0.0,124.0,30.0,24.0,562.0,631.0,465.0,538.0,96.0,118.0,5.0,3.6,40.0,124.0,36.0,3.0,171.0,64.0,265.0,748.0,574.0,91.0,18.0,9.0,7.0,937.0,3503.0,1763.0,34.0,33.0,8.0,28.0,20.0,5.0,30.0,8.0,0.17,17.8,3.0,0.0,0.0,2.9
Martinelli,2342.0,29,28,19.0,11.0,8.0,5.0,6.0,1.0,9.0,12.0,0.0,105.0,74.0,8.0,8.0,9.0,4.0,2.0,14.0,8.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,34.0,32.0,8.0,0.0,0.0,0.0,91.0,12.0,50.0,386.0,454.0,251.0,304.0,57.0,112.0,3.0,5.5,45.0,30.0,34.0,5.0,84.0,13.0,115.0,358.0,829.0,190.0,106.0,47.0,45.0,880.0,6188.0,2796.0,104.0,56.0,59.0,71.0,49.0,13.0,71.0,26.0,0.18,15.7,2.0,0.0,0.0,8.3
William Saliba,2415.0,27,27,34.0,20.0,23.0,9.0,2.0,10.0,19.0,85.0,4.0,14.0,11.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,13.0,0.0,0.0,2.0,1.0,206.0,53.0,43.0,715.0,767.0,844.0,905.0,108.0,144.0,1.0,0.3,6.0,111.0,3.0,0.0,99.0,174.0,905.0,1094.0,64.0,15.0,11.0,8.0,1.0,1323.0,6658.0,3908.0,13.0,14.0,1.0,15.0,6.0,2.0,6.0,3.0,0.33,13.8,0.0,0.0,0.0,0.9
Ben White,2245.0,29,27,49.0,28.0,19.0,24.0,6.0,7.0,16.0,62.0,0.0,56.0,48.0,7.0,0.0,0.0,1.0,0.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,24.0,1.0,0.0,0.0,0.0,106.0,25.0,33.0,671.0,738.0,640.0,733.0,88.0,167.0,3.0,2.8,21.0,174.0,33.0,10.0,196.0,67.0,398.0,1005.0,547.0,36.0,25.0,6.0,13.0,1118.0,5083.0,2727.0,52.0,35.0,2.0,23.0,6.0,2.0,8.0,2.0,0.25,17.6,0.0,0.0,0.0,1.3
Thomas Partey,1920.0,24,22,53.0,31.0,13.0,28.0,12.0,5.0,23.0,34.0,1.0,61.0,52.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,185.0,27.0,19.0,620.0,683.0,562.0,631.0,146.0,198.0,0.0,1.9,22.0,184.0,19.0,2.0,176.0,57.0,322.0,1123.0,363.0,19.0,33.0,24.0,7.0,1098.0,5238.0,2780.0,22.0,29.0,1.0,28.0,15.0,3.0,25.0,4.0,0.12,19.9,0.0,0.0,0.0,2.0
Oleksandr Zinchenko,1738.0,22,21,35.0,16.0,14.0,13.0,8.0,1.0,18.0,26.0,2.0,48.0,43.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,129.0,42.0,15.0,696.0,752.0,564.0,647.0,86.0,120.0,2.0,2.2,18.0,159.0,35.0,4.0,192.0,51.0,361.0,877.0,543.0,30.0,20.0,13.0,6.0,1058.0,6050.0,3350.0,62.0,58.0,7.0,16.0,14.0,1.0,24.0,6.0,0.04,22.4,0.0,0.0,0.0,1.3
Gabriel Jesus,1318.0,17,15,21.0,18.0,11.0,5.0,5.0,2.0,8.0,10.0,1.0,63.0,30.0,1.0,11.0,8.0,10.0,3.0,10.0,6.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,26.0,40.0,10.0,2.0,0.0,0.0,47.0,26.0,50.0,200.0,234.0,128.0,144.0,18.0,29.0,5.0,1.8,23.0,24.0,13.0,1.0,40.0,16.0,62.0,267.0,383.0,134.0,79.0,33.0,35.0,423.0,2275.0,969.0,31.0,18.0,19.0,59.0,41.0,7.0,55.0,22.0,0.11,10.9,0.0,1.0,1.0,10.0
Eddie Nketiah,1001.0,23,9,12.0,9.0,5.0,2.0,5.0,1.0,1.0,7.0,0.0,28.0,13.0,0.0,6.0,6.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,27.0,24.0,8.0,1.0,0.0,0.0,30.0,10.0,31.0,123.0,142.0,55.0,64.0,7.0,9.0,1.0,1.3,7.0,7.0,6.0,0.0,15.0,10.0,34.0,145.0,208.0,79.0,33.0,15.0,12.0,239.0,1527.0,575.0,31.0,13.0,19.0,28.0,17.0,4.0,40.0,14.0,0.1,11.4,0.0,0.0,0.0,7.4
Leandro Trossard,543.0,11,7,7.0,5.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,19.0,12.0,5.0,0.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,20.0,0.0,2.0,100.0,113.0,71.0,90.0,23.0,37.0,7.0,2.3,14.0,11.0,18.0,3.0,31.0,4.0,28.0,103.0,197.0,26.0,17.0,11.0,3.0,222.0,1467.0,736.0,25.0,10.0,6.0,6.0,12.0,1.0,10.0,3.0,0.1,16.4,0.0,0.0,0.0,1.4
Takehiro Tomiyasu,663.0,21,6,27.0,18.0,12.0,10.0,5.0,0.0,14.0,15.0,1.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,42.0,17.0,20.0,173.0,200.0,171.0,199.0,30.0,56.0,1.0,0.2,4.0,41.0,6.0,2.0,51.0,26.0,138.0,293.0,130.0,17.0,4.0,1.0,2.0,311.0,1380.0,624.0,14.0,7.0,1.0,7.0,4.0,0.0,3.0,0.0,0.0,12.1,0.0,0.0,0.0,0.2
Kieran Tierney,531.0,20,4,11.0,6.0,6.0,4.0,1.0,1.0,9.0,15.0,0.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,31.0,2.0,12.0,110.0,127.0,128.0,156.0,24.0,49.0,1.0,0.4,4.0,28.0,6.0,1.0,29.0,17.0,95.0,195.0,129.0,8.0,6.0,1.0,2.0,238.0,1398.0,650.0,19.0,11.0,1.0,5.0,0.0,0.0,5.0,2.0,0.0,25.2,0.0,0.0,0.0,0.3
Jorginho,386.0,7,4,9.0,5.0,2.0,6.0,1.0,1.0,4.0,3.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,29.0,7.0,7.0,126.0,144.0,125.0,142.0,29.0,38.0,0.0,0.4,3.0,38.0,7.0,0.0,53.0,10.0,73.0,222.0,81.0,7.0,4.0,1.0,3.0,231.0,969.0,482.0,7.0,6.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,20.7,0.0,0.0,0.0,0.1
