name,price,position,dob,nationality,height,foot,join_date,contract_expiration,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Aaron Cresswell,€2.50m,Left-Back,"Dec 15, 1989 (33)",England,"1,70m",left,"Jul 3, 2014","Jun 30, 2023",1581.0,20,17,15.0,7.0,8.0,7.0,0.0,8.0,21.0,41.0,0.0,54.0,35.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,84.0,26.0,20.0,498.0,531.0,301.0,375.0,73.0,147.0,0.0,2.3,31.0,75.0,26.0,13.0,123.0,65.0,377.0,529.0,330.0,8.0,7.0,2.0,4.0,585.0,2627.0,1299.0,27.0,21.0,1.0,5.0,6.0,0.0,7.0,1.0,0.0,22.8,3.0,0.0,0.0,0.3
Ben Johnson,€12.00m,Right-Back,"Jan 24, 2000 (23)",England,"1,84m",right,"Jul 1, 2020","Jun 30, 2024",744.0,13,8,20.0,14.0,12.0,4.0,4.0,4.0,8.0,25.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,57.0,10.0,6.0,149.0,171.0,154.0,187.0,30.0,76.0,0.0,0.4,3.0,24.0,8.0,4.0,36.0,43.0,228.0,242.0,78.0,1.0,14.0,7.0,4.0,246.0,1271.0,546.0,12.0,5.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0
Vladimir Coufal,€9.00m,Right-Back,"Aug 22, 1992 (30)",Czech Republic,"1,79m",right,"Oct 2, 2020","Jun 30, 2023",1454.0,19,16,38.0,22.0,25.0,8.0,5.0,5.0,25.0,35.0,0.0,37.0,28.0,7.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,97.0,24.0,17.0,257.0,305.0,199.0,314.0,52.0,151.0,0.0,1.3,16.0,53.0,15.0,10.0,72.0,58.0,278.0,406.0,327.0,13.0,11.0,2.0,3.0,409.0,2450.0,1328.0,43.0,29.0,1.0,17.0,11.0,0.0,5.0,0.0,0.0,24.3,0.0,0.0,0.0,0.3
Declan Rice,€80.00m,Defensive Midfield,"Jan 14, 1999 (24)",England,"1,88m",right,"Jul 1, 2017","Jun 30, 2024",2520.0,28,28,63.0,29.0,34.0,27.0,2.0,12.0,44.0,45.0,0.0,79.0,67.0,5.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,7.0,1.0,0.0,0.0,0.0,255.0,30.0,17.0,685.0,760.0,573.0,606.0,188.0,265.0,1.0,1.4,33.0,182.0,9.0,3.0,185.0,95.0,519.0,1139.0,327.0,15.0,44.0,25.0,15.0,1123.0,7027.0,3815.0,71.0,62.0,3.0,18.0,23.0,2.0,27.0,5.0,0.07,24.7,0.0,0.0,1.0,1.9
Tomas Soucek,€35.00m,Defensive Midfield,"Feb 27, 1995 (28)",Czech Republic,"1,92m",right,"Jul 27, 2020","Jun 30, 2024",2128.0,28,24,64.0,32.0,34.0,24.0,6.0,14.0,39.0,45.0,1.0,42.0,34.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,14.0,1.0,0.0,0.0,0.0,109.0,78.0,63.0,282.0,370.0,202.0,263.0,52.0,77.0,1.0,0.8,11.0,54.0,9.0,4.0,73.0,86.0,324.0,503.0,214.0,52.0,14.0,2.0,9.0,417.0,1597.0,544.0,10.0,13.0,0.0,17.0,17.0,1.0,22.0,7.0,0.05,11.0,0.0,0.0,0.0,2.9
Flynn Downes,€8.00m,Central Midfield,"Jan 20, 1999 (24)",England,"1,78m",right,"Jul 7, 2022","Jun 30, 2027",448.0,14,4,9.0,7.0,2.0,6.0,1.0,0.0,4.0,2.0,0.0,8.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,25.0,6.0,7.0,94.0,102.0,36.0,46.0,5.0,8.0,0.0,0.0,1.0,9.0,1.0,0.0,11.0,6.0,36.0,137.0,43.0,4.0,1.0,0.0,0.0,114.0,562.0,168.0,2.0,4.0,1.0,8.0,4.0,0.0,3.0,0.0,0.0,12.5,0.0,0.0,0.0,0.3
Lucas Paquetá,€45.00m,Attacking Midfield,"Aug 27, 1997 (25)",Brazil,"1,80m",left,"Aug 29, 2022","Jun 30, 2027",1492.0,20,19,47.0,34.0,15.0,25.0,7.0,3.0,12.0,28.0,0.0,53.0,38.0,1.0,2.0,6.0,4.0,2.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,35.0,24.0,1.0,1.0,0.0,0.0,108.0,24.0,18.0,322.0,382.0,222.0,272.0,49.0,74.0,2.0,1.5,19.0,62.0,21.0,3.0,101.0,38.0,176.0,570.0,281.0,38.0,35.0,18.0,11.0,516.0,2180.0,791.0,11.0,23.0,5.0,31.0,29.0,2.0,38.0,9.0,0.03,18.6,1.0,1.0,1.0,3.6
Pablo Fornals,€25.00m,Attacking Midfield,"Feb 22, 1996 (27)",Spain,"1,78m",right,"Jul 1, 2019","Jun 30, 2024",1041.0,23,11,18.0,9.0,5.0,7.0,6.0,1.0,11.0,8.0,0.0,41.0,35.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,94.0,6.0,14.0,187.0,212.0,142.0,187.0,46.0,93.0,1.0,1.7,13.0,43.0,7.0,3.0,53.0,10.0,98.0,293.0,254.0,24.0,18.0,9.0,8.0,345.0,1840.0,917.0,22.0,20.0,7.0,15.0,11.0,1.0,18.0,5.0,0.06,23.3,0.0,0.0,0.0,1.0
Manuel Lanzini,€8.00m,Attacking Midfield,"Feb 15, 1993 (30)",Argentina,"1,67m",right,"Jul 1, 2016","Jun 30, 2023",150.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,42.0,50.0,32.0,35.0,5.0,9.0,0.0,0.1,0.0,7.0,2.0,0.0,14.0,0.0,21.0,60.0,28.0,0.0,1.0,1.0,0.0,71.0,371.0,134.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,0.1
Saïd Benrahma,€22.00m,Left Winger,"Aug 10, 1995 (27)",Algeria,"1,72m",right,"Jan 29, 2021","Jun 30, 2026",1581.0,26,17,17.0,9.0,8.0,4.0,5.0,1.0,9.0,10.0,0.0,73.0,54.0,2.0,9.0,6.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5.0,0.0,0.0,0.0,88.0,3.0,9.0,292.0,327.0,141.0,189.0,21.0,53.0,3.0,2.4,37.0,22.0,15.0,8.0,62.0,12.0,104.0,302.0,456.0,63.0,98.0,37.0,45.0,549.0,4046.0,1984.0,81.0,44.0,28.0,43.0,32.0,4.0,52.0,17.0,0.02,22.0,5.0,3.0,3.0,5.2
Maxwel Cornet,€15.00m,Left Winger,"Sep 27, 1996 (26)",Cote d'Ivoire,"1,79m",left,"Aug 5, 2022","Jun 30, 2027",124.0,7,1,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,7.0,2.0,3.0,21.0,26.0,9.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,7.0,21.0,30.0,4.0,2.0,1.0,1.0,35.0,120.0,47.0,3.0,1.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,9.8,0.0,0.0,0.0,0.5
Jarrod Bowen,€38.00m,Right Winger,"Dec 20, 1996 (26)",England,"1,82m",left,"Jan 31, 2020","Jun 30, 2025",2510.0,28,28,34.0,12.0,11.0,10.0,13.0,7.0,27.0,16.0,0.0,90.0,45.0,12.0,10.0,11.0,10.0,2.0,10.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,22.0,56.0,7.0,3.0,1.0,0.0,109.0,22.0,51.0,242.0,296.0,132.0,179.0,46.0,136.0,3.0,4.3,39.0,30.0,21.0,8.0,54.0,15.0,132.0,350.0,551.0,123.0,86.0,30.0,36.0,575.0,4419.0,1684.0,80.0,36.0,43.0,55.0,48.0,4.0,60.0,12.0,0.05,16.7,1.0,1.0,2.0,7.3
Gianluca Scamacca,€27.00m,Centre-Forward,"Jan 1, 1999 (24)",Italy,"1,95m",right,"Jul 26, 2022","Jun 30, 2027",926.0,16,11,10.0,5.0,1.0,3.0,6.0,0.0,4.0,5.0,0.0,24.0,20.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,10.0,6.0,0.0,0.0,0.0,23.0,17.0,21.0,63.0,85.0,31.0,52.0,17.0,21.0,0.0,0.5,13.0,14.0,5.0,1.0,17.0,5.0,13.0,135.0,128.0,38.0,14.0,6.0,6.0,143.0,660.0,282.0,13.0,7.0,3.0,23.0,18.0,3.0,30.0,10.0,0.1,18.7,1.0,0.0,0.0,2.5
Danny Ings,€16.00m,Centre-Forward,"Jul 23, 1992 (30)",England,"1,77m",right,"Jan 20, 2023","Jun 30, 2025",824.0,18,8,10.0,5.0,1.0,6.0,3.0,1.0,1.0,11.0,0.0,16.0,12.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,5.0,9.0,0.0,0.0,0.0,19.0,16.0,12.0,76.0,97.0,27.0,34.0,3.0,12.0,0.0,0.6,9.0,7.0,4.0,0.0,12.0,12.0,26.0,106.0,139.0,49.0,16.0,10.0,6.0,163.0,718.0,260.0,15.0,6.0,9.0,20.0,17.0,6.0,25.0,12.0,0.16,15.5,0.0,2.0,2.0,5.3
Danny Ings,€16.00m,Centre-Forward,"Jul 23, 1992 (30)",England,"1,77m",right,"Jan 20, 2023","Jun 30, 2025",422.0,9,4,4.0,3.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,15.0,5.0,18.0,24.0,36.0,6.0,11.0,3.0,7.0,0.0,0.2,2.0,5.0,0.0,0.0,5.0,3.0,11.0,49.0,51.0,17.0,11.0,3.0,7.0,66.0,270.0,115.0,5.0,7.0,1.0,6.0,6.0,2.0,8.0,2.0,0.25,10.6,0.0,0.0,0.0,2.1
Michail Antonio,€9.00m,Centre-Forward,"Mar 28, 1990 (33)",Jamaica,"1,80m",right,"Sep 1, 2015","Jun 30, 2024",1217.0,25,13,12.0,6.0,1.0,7.0,4.0,4.0,4.0,4.0,0.0,28.0,17.0,0.0,5.0,3.0,3.0,0.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,19.0,30.0,10.0,0.0,0.0,0.0,27.0,29.0,58.0,65.0,101.0,43.0,84.0,9.0,26.0,2.0,0.6,12.0,10.0,5.0,1.0,20.0,10.0,28.0,179.0,201.0,57.0,38.0,14.0,20.0,260.0,1619.0,727.0,28.0,19.0,13.0,47.0,33.0,3.0,27.0,9.0,0.11,12.8,0.0,0.0,0.0,3.8
Ederson,€45.00m,Goalkeeper,"Aug 17, 1993 (29)",Brazil,"1,88m",left,"Jul 1, 2017","Jun 30, 2026",2520.0,28,28,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,29.0,7.0,0.0,183.0,185.0,444.0,450.0,214.0,343.0,1.0,0.2,1.0,8.0,0.0,0.0,0.0,804.0,1013.0,8.0,0.0,0.0,0.0,0.0,0.0,680.0,3338.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Stefan Ortega,€6.00m,Goalkeeper,"Nov 6, 1992 (30)",Germany,"1,85m",right,"Jul 1, 2022","Jun 30, 2025",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Carson,€250k,Goalkeeper,"Sep 3, 1985 (37)",England,"1,88m",right,"Jul 20, 2021","Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rúben Dias,€75.00m,Centre-Back,"May 14, 1997 (25)",Portugal,"1,87m",right,"Sep 29, 2020","Jun 30, 2027",1459.0,20,16,17.0,10.0,8.0,8.0,1.0,9.0,17.0,42.0,0.0,13.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,70.0,34.0,16.0,482.0,506.0,764.0,800.0,100.0,138.0,0.0,0.2,2.0,98.0,0.0,0.0,76.0,124.0,619.0,907.0,71.0,20.0,6.0,5.0,0.0,1043.0,5752.0,3517.0,8.0,16.0,1.0,1.0,2.0,0.0,10.0,2.0,0.0,9.1,0.0,0.0,0.0,1.3
Nathan Aké,€35.00m,Centre-Back,"Feb 18, 1995 (28)",Netherlands,"1,80m",left,"Aug 5, 2020","Jun 30, 2025",1603.0,22,18,22.0,8.0,13.0,7.0,2.0,9.0,17.0,38.0,0.0,20.0,17.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,87.0,31.0,20.0,688.0,723.0,640.0,693.0,56.0,88.0,0.0,1.1,8.0,129.0,7.0,1.0,120.0,77.0,537.0,949.0,204.0,27.0,4.0,2.0,1.0,1052.0,4735.0,2908.0,22.0,15.0,3.0,15.0,0.0,0.0,7.0,1.0,0.0,11.4,0.0,0.0,0.0,1.0
John Stones,€30.00m,Centre-Back,"May 28, 1994 (28)",England,"1,88m",right,"Aug 9, 2016","Jun 30, 2026",1359.0,16,15,18.0,10.0,9.0,5.0,4.0,7.0,6.0,28.0,0.0,12.0,8.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,7.0,1.0,0.0,0.0,1.0,69.0,22.0,12.0,527.0,552.0,491.0,518.0,80.0,98.0,2.0,0.9,6.0,85.0,2.0,0.0,79.0,65.0,385.0,740.0,166.0,18.0,7.0,4.0,0.0,813.0,4424.0,2225.0,21.0,26.0,1.0,4.0,2.0,0.0,7.0,1.0,0.0,13.0,0.0,0.0,0.0,0.6
Aymeric Laporte,€30.00m,Centre-Back,"May 27, 1994 (28)",Spain,"1,89m",left,"Jan 30, 2018","Jun 30, 2025",556.0,7,6,3.0,2.0,2.0,1.0,0.0,3.0,2.0,17.0,1.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,33.0,16.0,11.0,215.0,225.0,185.0,200.0,34.0,44.0,0.0,0.3,4.0,46.0,6.0,0.0,46.0,43.0,169.0,261.0,99.0,11.0,2.0,1.0,1.0,365.0,2029.0,1389.0,17.0,30.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,15.3,0.0,0.0,0.0,0.4
Manuel Akanji,€30.00m,Centre-Back,"Jul 19, 1995 (27)",Switzerland,"1,88m",right,"Sep 1, 2022","Jun 30, 2027",1721.0,21,18,26.0,17.0,10.0,13.0,3.0,8.0,14.0,26.0,0.0,20.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,104.0,15.0,25.0,642.0,665.0,669.0,702.0,86.0,121.0,1.0,0.4,5.0,102.0,2.0,1.0,89.0,98.0,599.0,933.0,126.0,25.0,5.0,3.0,1.0,1164.0,6643.0,4052.0,21.0,33.0,0.0,8.0,2.0,0.0,13.0,2.0,0.0,16.8,0.0,0.0,0.0,1.2
Sergio Gómez,€15.00m,Left-Back,"Sep 4, 2000 (22)",Spain,"1,71m",left,"Aug 16, 2022","Jun 30, 2026",147.0,6,0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,52.0,57.0,39.0,44.0,5.0,8.0,1.0,0.2,2.0,13.0,2.0,0.0,10.0,6.0,27.0,79.0,34.0,7.0,1.0,0.0,1.0,77.0,346.0,178.0,3.0,4.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.3
Kyle Walker,€15.00m,Right-Back,"May 28, 1990 (32)",England,"1,83m",right,"Jul 14, 2017","Jun 30, 2024",1166.0,17,14,9.0,6.0,4.0,5.0,0.0,2.0,9.0,8.0,0.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,76.0,15.0,5.0,460.0,496.0,464.0,517.0,87.0,136.0,0.0,0.4,5.0,120.0,5.0,2.0,111.0,29.0,257.0,779.0,214.0,6.0,9.0,7.0,2.0,728.0,3434.0,1841.0,28.0,25.0,0.0,9.0,2.0,0.0,3.0,1.0,0.0,24.7,0.0,0.0,0.0,0.4
Rico Lewis,€15.00m,Right-Back,"Nov 21, 2004 (18)",England,"1,69m",right,"Jul 1, 2022","Jun 30, 2024",543.0,10,6,13.0,8.0,7.0,5.0,1.0,1.0,3.0,8.0,0.0,17.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,239.0,250.0,130.0,138.0,11.0,15.0,0.0,1.0,7.0,22.0,8.0,3.0,31.0,11.0,78.0,264.0,130.0,9.0,9.0,3.0,3.0,327.0,1702.0,882.0,18.0,14.0,3.0,4.0,11.0,0.0,3.0,1.0,0.0,19.8,0.0,0.0,0.0,0.1
Rodri,€80.00m,Defensive Midfield,"Jun 22, 1996 (26)",Spain,"1,91m",right,"Jul 4, 2019","Jun 30, 2027",2319.0,27,27,58.0,36.0,24.0,24.0,10.0,13.0,27.0,31.0,1.0,82.0,71.0,0.0,3.0,6.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,37.0,14.0,3.0,0.0,0.0,0.0,255.0,62.0,26.0,902.0,972.0,1040.0,1113.0,250.0,294.0,5.0,3.2,30.0,232.0,28.0,3.0,221.0,91.0,549.0,1631.0,520.0,55.0,31.0,21.0,6.0,1632.0,8342.0,4524.0,66.0,61.0,2.0,18.0,16.0,2.0,45.0,12.0,0.04,17.4,0.0,0.0,0.0,4.0
Kalvin Phillips,€35.00m,Defensive Midfield,"Dec 2, 1995 (27)",England,"1,79m",right,"Jul 4, 2022","Jun 30, 2028",61.0,5,0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,26.0,30.0,26.0,26.0,2.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,6.0,21.0,48.0,11.0,3.0,0.0,0.0,0.0,37.0,154.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,21.9,0.0,0.0,0.0,0.1
Máximo Perrone,€10.00m,Defensive Midfield,"Jan 7, 2003 (20)",Argentina,"1,77m",left,"Jan 23, 2023","Jun 30, 2028",19.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,12.0,6.0,2.0,0.0,0.0,0.0,8.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Ilkay Gündogan,€25.00m,Central Midfield,"Oct 24, 1990 (32)",Germany,"1,80m",right,"Jul 1, 2016","Jun 30, 2023",1846.0,25,21,24.0,14.0,4.0,10.0,10.0,3.0,15.0,12.0,0.0,80.0,62.0,7.0,1.0,4.0,4.0,2.0,16.0,12.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,18.0,19.0,6.0,2.0,0.0,0.0,114.0,15.0,9.0,498.0,556.0,334.0,371.0,67.0,92.0,3.0,3.3,32.0,101.0,30.0,1.0,132.0,24.0,156.0,644.0,477.0,72.0,32.0,11.0,14.0,722.0,3850.0,1794.0,43.0,29.0,7.0,20.0,22.0,4.0,43.0,14.0,0.09,18.3,4.0,0.0,0.0,5.6
Kevin De Bruyne,€80.00m,Attacking Midfield,"Jun 28, 1991 (31)",Belgium,"1,81m",right,"Aug 30, 2015","Jun 30, 2025",2028.0,26,23,24.0,10.0,3.0,11.0,10.0,2.0,6.0,10.0,0.0,146.0,99.0,28.0,6.0,7.0,3.0,3.0,22.0,18.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0,22.0,4.0,1.0,0.0,0.0,79.0,9.0,11.0,417.0,498.0,387.0,512.0,132.0,230.0,13.0,12.1,81.0,105.0,82.0,17.0,204.0,12.0,85.0,579.0,870.0,85.0,49.0,27.0,15.0,912.0,4755.0,2878.0,90.0,67.0,15.0,36.0,24.0,5.0,58.0,19.0,0.09,23.5,7.0,0.0,0.0,4.9
Bernardo Silva,€80.00m,Attacking Midfield,"Aug 10, 1994 (28)",Portugal,"1,73m",left,"Jul 1, 2017","Jun 30, 2025",1792.0,26,20,41.0,22.0,11.0,23.0,7.0,3.0,14.0,5.0,0.0,61.0,51.0,1.0,4.0,1.0,3.0,1.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,22.0,13.0,2.0,1.0,0.0,0.0,97.0,2.0,8.0,575.0,621.0,380.0,433.0,80.0,126.0,5.0,3.4,26.0,61.0,28.0,8.0,100.0,24.0,220.0,654.0,595.0,77.0,59.0,24.0,28.0,910.0,6008.0,3058.0,74.0,60.0,27.0,24.0,27.0,4.0,21.0,7.0,0.19,18.5,0.0,0.0,0.0,1.6
Cole Palmer,€15.00m,Attacking Midfield,"May 6, 2002 (20)",England,"1,82m",left,"Jul 1, 2021","Jun 30, 2026",121.0,10,0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,34.0,35.0,26.0,29.0,3.0,7.0,0.0,0.3,3.0,2.0,5.0,1.0,7.0,2.0,9.0,34.0,55.0,15.0,8.0,5.0,2.0,68.0,380.0,185.0,9.0,2.0,7.0,9.0,4.0,0.0,2.0,0.0,0.0,13.8,0.0,0.0,0.0,0.1
Phil Foden,€110.00m,Left Winger,"May 28, 2000 (22)",England,"1,71m",left,"Jul 1, 2017","Jun 30, 2027",1406.0,24,17,14.0,8.0,8.0,4.0,2.0,1.0,5.0,8.0,0.0,75.0,59.0,8.0,3.0,4.0,1.0,0.0,13.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,21.0,3.0,0.0,0.0,0.0,73.0,16.0,22.0,388.0,430.0,219.0,260.0,43.0,89.0,5.0,3.5,33.0,28.0,26.0,8.0,62.0,11.0,81.0,331.0,606.0,106.0,57.0,26.0,25.0,668.0,3234.0,1456.0,39.0,29.0,15.0,29.0,24.0,9.0,35.0,19.0,0.26,14.6,1.0,0.0,0.0,4.8
Jack Grealish,€70.00m,Left Winger,"Sep 10, 1995 (27)",England,"1,80m",right,"Aug 5, 2021","Jun 30, 2027",1613.0,22,18,20.0,12.0,8.0,10.0,2.0,2.0,5.0,7.0,0.0,81.0,54.0,5.0,6.0,4.0,11.0,1.0,15.0,11.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,22.0,64.0,2.0,1.0,0.0,0.0,89.0,12.0,13.0,437.0,475.0,226.0,260.0,29.0,49.0,5.0,5.1,39.0,22.0,30.0,0.0,72.0,14.0,108.0,336.0,608.0,108.0,87.0,35.0,23.0,746.0,6721.0,3116.0,111.0,65.0,48.0,27.0,21.0,4.0,30.0,9.0,0.13,14.7,0.0,0.0,0.0,3.6
Riyad Mahrez,€30.00m,Right Winger,"Feb 21, 1991 (32)",Algeria,"1,79m",left,"Jul 10, 2018","Jun 30, 2025",1151.0,20,13,15.0,7.0,2.0,6.0,7.0,0.0,5.0,2.0,0.0,72.0,49.0,9.0,4.0,5.0,4.0,1.0,12.0,7.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,8.0,29.0,5.0,0.0,0.0,0.0,52.0,5.0,9.0,312.0,349.0,215.0,249.0,58.0,89.0,5.0,3.3,32.0,26.0,27.0,6.0,57.0,4.0,52.0,304.0,504.0,78.0,48.0,15.0,17.0,571.0,3244.0,1565.0,53.0,33.0,31.0,20.0,11.0,5.0,31.0,9.0,0.13,16.8,4.0,1.0,1.0,4.9
