name,price,position,dob,nationality,height,foot,join_date,contract_expiration,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Dean James,€250k,Left-Back,"Apr 30, 2000 (22)",Netherlands,-,left,"Jul 1, 2020","Jun 30, 2023",431.0,7,4,10.0,3.0,7.0,1.0,2.0,1.0,11.0,20.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,32.0,3.0,5.0,61.0,68.0,45.0,58.0,10.0,28.0,0.0,0.3,3.0,9.0,3.0,1.0,10.0,22.0,88.0,88.0,63.0,4.0,9.0,1.0,7.0,105.0,654.0,385.0,10.0,6.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,16.6,0.0,0.0,0.0,0.1
Brian Plat,€400k,Right-Back,"Apr 5, 2000 (23)",Netherlands,"1,91m",right,"Jul 1, 2019","Jun 30, 2024",1978.0,26,23,92.0,58.0,51.0,30.0,11.0,9.0,32.0,74.0,0.0,20.0,14.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,18.0,0.0,0.0,1.0,1.0,150.0,48.0,45.0,248.0,309.0,203.0,276.0,45.0,99.0,0.0,0.3,7.0,43.0,0.0,0.0,53.0,103.0,481.0,445.0,163.0,20.0,26.0,8.0,13.0,427.0,2482.0,1011.0,24.0,14.0,3.0,38.0,23.0,0.0,10.0,3.0,0.0,19.9,0.0,0.0,0.0,0.4
Oskar Buur,€250k,Right-Back,"Mar 31, 1998 (25)",Denmark,"1,80m",right,"Feb 8, 2022","Jun 30, 2024",649.0,14,9,14.0,13.0,8.0,5.0,1.0,4.0,3.0,17.0,0.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,44.0,4.0,4.0,62.0,80.0,41.0,59.0,9.0,33.0,0.0,0.4,6.0,6.0,3.0,2.0,9.0,23.0,83.0,116.0,87.0,12.0,9.0,4.0,4.0,114.0,772.0,276.0,6.0,2.0,1.0,12.0,5.0,1.0,4.0,1.0,0.25,13.3,0.0,0.0,0.0,0.3
Deron Payne,-,Right-Back,"Sep 25, 2002 (20)",Netherlands,"1,82m",right,"Jan 1, 2023","Jun 30, 2025",11.0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Carel Eiting,€2.50m,Central Midfield,"Feb 11, 1998 (25)",Netherlands,"1,79m",left,"Aug 4, 2022","Jun 30, 2024",2404.0,27,27,51.0,27.0,22.0,24.0,5.0,6.0,24.0,36.0,0.0,96.0,61.0,29.0,3.0,0.0,1.0,2.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,17.0,2.0,0.0,0.0,0.0,180.0,19.0,23.0,337.0,416.0,205.0,292.0,63.0,179.0,7.0,5.9,58.0,71.0,21.0,2.0,102.0,75.0,250.0,584.0,402.0,34.0,21.0,7.0,12.0,468.0,2285.0,1123.0,25.0,32.0,4.0,30.0,19.0,3.0,20.0,6.0,0.15,18.2,1.0,0.0,0.0,1.4
Calvin Twigt,€450k,Central Midfield,"Jan 30, 2003 (20)",Netherlands,"1,83m",right,"Jan 1, 2021","Jun 30, 2024",768.0,9,9,20.0,14.0,8.0,8.0,4.0,5.0,14.0,19.0,1.0,12.0,7.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,80.0,11.0,11.0,103.0,124.0,49.0,65.0,14.0,25.0,0.0,0.1,4.0,18.0,0.0,0.0,19.0,30.0,128.0,181.0,45.0,5.0,8.0,3.0,5.0,163.0,580.0,247.0,4.0,4.0,1.0,13.0,5.0,1.0,3.0,1.0,0.33,22.3,0.0,0.0,0.0,0.5
Walid Ould-Chikh,€300k,Central Midfield,"Nov 6, 1999 (23)",Netherlands,-,right,"Oct 1, 2021","Jun 30, 2025",537.0,20,3,17.0,13.0,10.0,6.0,1.0,2.0,5.0,5.0,1.0,22.0,13.0,0.0,4.0,3.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,32.0,6.0,10.0,56.0,72.0,50.0,71.0,13.0,29.0,1.0,0.6,3.0,22.0,5.0,0.0,27.0,13.0,49.0,133.0,102.0,14.0,25.0,14.0,7.0,173.0,1199.0,511.0,16.0,15.0,5.0,17.0,11.0,1.0,14.0,5.0,0.07,22.7,0.0,0.0,0.0,1.0
Imran Nazih,€75k,Central Midfield,"Jan 25, 2006 (17)",Morocco,-,,"Jul 1, 2022","Jun 30, 2025",55.0,3,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,9.0,12.0,8.0,9.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,9.0,17.0,12.0,3.0,1.0,1.0,0.0,19.0,96.0,70.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joey Antonioli,€75k,Central Midfield,"Dec 15, 2003 (19)",Netherlands,-,,"Jan 1, 2023","Jun 30, 2024",33.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,9.0,6.0,2.0,0.0,0.0,0.0,8.0,80.0,44.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Francesco Antonucci,€1.00m,Attacking Midfield,"Jun 20, 1999 (23)",Belgium,"1,71m",right,"Jan 6, 2022","Jun 30, 2023",435.0,10,6,3.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,25.0,0.0,1.0,48.0,59.0,46.0,57.0,11.0,27.0,1.0,0.2,2.0,11.0,3.0,1.0,16.0,1.0,28.0,98.0,76.0,1.0,14.0,7.0,5.0,129.0,753.0,332.0,9.0,7.0,1.0,5.0,5.0,0.0,12.0,6.0,0.0,24.7,0.0,0.0,0.0,0.4
Gaetano Oristanio,€700k,Attacking Midfield,"Sep 28, 2002 (20)",Italy,"1,74m",left,"Aug 10, 2021",-,1452.0,20,17,19.0,10.0,7.0,7.0,5.0,2.0,15.0,4.0,0.0,38.0,17.0,2.0,3.0,5.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,32.0,44.0,7.0,0.0,0.0,0.0,95.0,21.0,30.0,121.0,153.0,61.0,95.0,14.0,30.0,1.0,1.3,14.0,23.0,9.0,2.0,39.0,8.0,91.0,228.0,273.0,54.0,74.0,29.0,33.0,385.0,2997.0,1567.0,52.0,34.0,18.0,63.0,47.0,1.0,45.0,15.0,0.02,18.1,2.0,0.0,0.0,3.7
Flip Klomp,€75k,Attacking Midfield,"Oct 18, 2001 (21)",Netherlands,"1,85m",left,"Jan 24, 2023","Jun 30, 2025",7.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Ibrahim El Kadiri,€350k,Left Winger,"Jan 23, 2002 (21)",Morocco,"1,70m",right,"Jul 1, 2020","Jun 30, 2024",709.0,14,8,16.0,9.0,12.0,3.0,1.0,0.0,3.0,5.0,0.0,34.0,23.0,6.0,3.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0,52.0,3.0,5.0,108.0,123.0,67.0,83.0,14.0,34.0,2.0,2.2,22.0,9.0,10.0,2.0,28.0,10.0,53.0,106.0,215.0,36.0,30.0,13.0,16.0,236.0,1996.0,946.0,31.0,15.0,12.0,22.0,21.0,0.0,19.0,4.0,0.0,20.1,0.0,0.0,0.0,0.8
Achraf Douiri,€200k,Left Winger,"Nov 27, 1999 (23)",Netherlands,"1,80m",right,"Jul 1, 2021","Jun 30, 2024",281.0,7,3,17.0,10.0,5.0,8.0,4.0,3.0,3.0,4.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,45.0,53.0,35.0,42.0,12.0,25.0,0.0,0.1,0.0,6.0,1.0,1.0,6.0,6.0,51.0,83.0,42.0,1.0,9.0,5.0,4.0,70.0,459.0,194.0,6.0,4.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,17.7,0.0,0.0,0.0,0.1
Daryl van Mieghem,€500k,Right Winger,"Dec 5, 1989 (33)",Netherlands,"1,70m",left,"Jul 1, 2021","Jun 30, 2023",1409.0,23,17,13.0,6.0,4.0,6.0,3.0,2.0,5.0,7.0,0.0,43.0,30.0,4.0,5.0,3.0,1.0,0.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,93.0,2.0,13.0,144.0,186.0,112.0,168.0,43.0,105.0,3.0,2.2,15.0,28.0,23.0,10.0,45.0,13.0,105.0,259.0,268.0,30.0,30.0,14.0,11.0,341.0,2073.0,1003.0,27.0,23.0,8.0,28.0,19.0,6.0,29.0,12.0,0.21,18.9,1.0,0.0,0.0,4.1
Bilal Ould-Chikh,€350k,Right Winger,"Jul 28, 1997 (25)",Morocco,"1,70m",left,"Dec 31, 2021","Jun 30, 2025",943.0,17,10,7.0,4.0,4.0,3.0,0.0,1.0,6.0,3.0,0.0,34.0,21.0,2.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,19.0,2.0,0.0,0.0,0.0,43.0,2.0,7.0,99.0,123.0,56.0,76.0,25.0,57.0,0.0,1.3,12.0,7.0,13.0,9.0,17.0,5.0,55.0,149.0,229.0,25.0,62.0,25.0,23.0,263.0,2516.0,1114.0,48.0,28.0,14.0,33.0,15.0,2.0,18.0,5.0,0.11,21.9,0.0,0.0,0.0,1.2
Jordi Blom,€25k,Right Winger,"Jun 5, 2002 (20)",Netherlands,-,left,"Jan 1, 2023",-,41.0,2,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,49.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Robert Mühren,€600k,Centre-Forward,"May 18, 1989 (33)",Netherlands,"1,87m",right,"Jul 1, 2021","Jun 30, 2024",1568.0,23,20,11.0,8.0,2.0,6.0,3.0,1.0,10.0,23.0,0.0,37.0,31.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,7.0,16.0,0.0,0.0,0.0,38.0,27.0,54.0,122.0,177.0,59.0,96.0,13.0,25.0,0.0,1.2,19.0,15.0,12.0,0.0,35.0,28.0,64.0,211.0,227.0,81.0,15.0,5.0,9.0,198.0,852.0,318.0,12.0,6.0,9.0,25.0,8.0,5.0,46.0,16.0,0.11,14.9,1.0,0.0,0.0,6.5
Henk Veerman,€500k,Centre-Forward,"Feb 26, 1991 (32)",Netherlands,"2,01m",right,"Jul 31, 2022","Jun 30, 2025",984.0,23,7,2.0,2.0,0.0,0.0,2.0,6.0,0.0,15.0,0.0,20.0,14.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,15.0,0.0,0.0,0.0,19.0,27.0,43.0,68.0,106.0,41.0,67.0,8.0,13.0,1.0,0.7,12.0,11.0,5.0,1.0,13.0,20.0,35.0,141.0,141.0,56.0,10.0,6.0,4.0,141.0,543.0,221.0,5.0,2.0,5.0,20.0,16.0,3.0,26.0,10.0,0.12,12.6,0.0,0.0,0.0,4.0
Lequincio Zeefuik,€200k,Centre-Forward,"Nov 26, 2004 (18)",Netherlands,-,,"Jul 1, 2021","Jun 30, 2024",212.0,11,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,12.0,9.0,12.0,25.0,7.0,16.0,2.0,4.0,0.0,0.1,3.0,1.0,2.0,0.0,5.0,2.0,13.0,33.0,39.0,12.0,6.0,4.0,0.0,40.0,196.0,90.0,4.0,4.0,1.0,7.0,8.0,2.0,7.0,5.0,0.29,11.8,0.0,0.0,0.0,1.2
Nick Olij,€2.00m,Goalkeeper,"Aug 1, 1995 (27)",Netherlands,"1,88m",right,"Jul 1, 2022","Jun 30, 2026",2250.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,5.0,1.0,71.0,71.0,305.0,310.0,328.0,599.0,1.0,0.5,2.0,47.0,1.0,0.0,0.0,864.0,1047.0,14.0,0.0,0.0,0.0,0.0,0.0,667.0,3982.0,2654.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Tim Coremans,€200k,Goalkeeper,"Apr 10, 1991 (31)",Netherlands,"1,86m",right,"Jul 1, 2018","Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Youri Schoonderwaldt,€100k,Goalkeeper,"Mar 13, 2000 (23)",Netherlands,"1,95m",left,"Jul 1, 2022","Jun 30, 2024",180.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,15.0,15.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,132.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Bart Vriends,€400k,Centre-Back,"May 9, 1991 (31)",Netherlands,"1,88m",right,"Jul 1, 2016","Jun 30, 2024",2112.0,25,24,27.0,13.0,19.0,6.0,2.0,27.0,28.0,112.0,0.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,5.0,0.0,0.0,1.0,0.0,97.0,82.0,43.0,209.0,241.0,618.0,666.0,181.0,256.0,0.0,0.3,2.0,59.0,3.0,1.0,72.0,183.0,753.0,651.0,19.0,11.0,3.0,2.0,1.0,828.0,4552.0,2630.0,11.0,1.0,0.0,8.0,1.0,2.0,8.0,2.0,0.25,8.7,0.0,0.0,0.0,0.9
Mike Eerdhuijzen,€400k,Centre-Back,"Jul 13, 2000 (22)",Netherlands,"1,94m",left,"Jul 1, 2022","Jun 30, 2025",661.0,19,6,15.0,10.0,10.0,5.0,0.0,8.0,15.0,38.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,37.0,23.0,14.0,110.0,119.0,241.0,260.0,62.0,95.0,1.0,0.4,4.0,27.0,2.0,0.0,27.0,93.0,300.0,256.0,18.0,7.0,2.0,1.0,0.0,329.0,1488.0,843.0,2.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0
Adil Auassar,€200k,Centre-Back,"Oct 6, 1986 (36)",Netherlands,"1,86m",left,"Jul 6, 2018","Jun 30, 2023",1771.0,22,21,32.0,22.0,25.0,7.0,0.0,25.0,31.0,103.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,7.0,2.0,0.0,0.0,0.0,91.0,27.0,25.0,257.0,276.0,516.0,560.0,151.0,227.0,0.0,1.0,3.0,66.0,2.0,0.0,69.0,253.0,751.0,550.0,19.0,12.0,1.0,0.0,1.0,806.0,4294.0,2427.0,7.0,6.0,0.0,7.0,3.0,0.0,4.0,2.0,0.0,13.9,0.0,0.0,0.0,0.2
Aaron Meijers,€250k,Left-Back,"Oct 28, 1987 (35)",Netherlands,"1,76m",left,"Aug 30, 2021","Jun 30, 2023",129.0,8,0,5.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,26.0,30.0,22.0,32.0,6.0,17.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,7.0,38.0,44.0,18.0,1.0,2.0,0.0,1.0,51.0,217.0,58.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Shurandy Sambo,€700k,Right-Back,"Aug 19, 2001 (21)",Netherlands,"1,74m",right,"Aug 4, 2022","Jun 30, 2023",1860.0,24,22,41.0,24.0,27.0,10.0,4.0,6.0,23.0,60.0,0.0,26.0,18.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,24.0,1.0,0.0,1.0,0.0,119.0,39.0,22.0,412.0,456.0,334.0,404.0,86.0,136.0,0.0,0.6,4.0,56.0,12.0,8.0,76.0,88.0,442.0,583.0,266.0,12.0,27.0,12.0,11.0,631.0,3631.0,1563.0,37.0,35.0,1.0,28.0,18.0,0.0,12.0,3.0,0.0,23.7,0.0,0.0,0.0,0.4
Dirk Abels,€450k,Right-Back,"Jun 13, 1997 (25)",Netherlands,"1,81m",right,"Jan 16, 2019","Jun 30, 2023",869.0,19,8,19.0,9.0,13.0,5.0,1.0,10.0,10.0,39.0,0.0,23.0,15.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,43.0,11.0,13.0,137.0,152.0,170.0,201.0,55.0,100.0,0.0,0.6,8.0,32.0,6.0,2.0,32.0,67.0,238.0,259.0,88.0,5.0,4.0,0.0,3.0,289.0,1277.0,801.0,10.0,7.0,2.0,3.0,1.0,1.0,8.0,2.0,0.13,25.8,0.0,0.0,0.0,0.3
Jeremy van Mullem,€200k,Defensive Midfield,"Mar 18, 1999 (24)",Netherlands,"1,84m",right,"Jan 1, 2022","Jun 30, 2024",864.0,23,7,20.0,10.0,12.0,7.0,1.0,4.0,11.0,23.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,62.0,19.0,19.0,102.0,134.0,110.0,147.0,37.0,53.0,0.0,0.3,2.0,24.0,3.0,0.0,27.0,39.0,159.0,248.0,61.0,1.0,7.0,3.0,4.0,206.0,1014.0,420.0,6.0,6.0,0.0,13.0,3.0,0.0,9.0,3.0,0.0,27.0,0.0,0.0,0.0,0.5
Joshua Kitolano,€3.00m,Central Midfield,"Aug 3, 2001 (21)",Norway,"1,70m",right,"Aug 1, 2022","Jun 30, 2026",2137.0,27,23,57.0,31.0,24.0,29.0,4.0,10.0,20.0,18.0,1.0,58.0,42.0,1.0,3.0,6.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,17.0,25.0,0.0,0.0,0.0,0.0,147.0,23.0,24.0,276.0,331.0,218.0,257.0,37.0,61.0,1.0,1.2,14.0,52.0,14.0,1.0,65.0,64.0,226.0,518.0,248.0,49.0,38.0,18.0,17.0,493.0,2255.0,1109.0,27.0,24.0,5.0,39.0,20.0,3.0,33.0,10.0,0.09,18.6,0.0,0.0,0.0,3.1
Arno Verschueren,€2.00m,Central Midfield,"Apr 8, 1997 (25)",Belgium,"1,85m",right,"Jul 1, 2022","Jun 30, 2025",1884.0,24,22,47.0,27.0,15.0,21.0,11.0,10.0,23.0,26.0,0.0,56.0,43.0,0.0,1.0,8.0,3.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,36.0,13.0,0.0,0.0,0.0,0.0,115.0,34.0,29.0,246.0,306.0,151.0,213.0,32.0,65.0,3.0,2.2,24.0,46.0,13.0,4.0,74.0,49.0,189.0,430.0,302.0,73.0,31.0,10.0,18.0,434.0,1876.0,767.0,26.0,19.0,5.0,34.0,12.0,8.0,41.0,15.0,0.2,15.3,0.0,0.0,0.0,3.8
Jonathan de Guzmán,€300k,Central Midfield,"Sep 13, 1987 (35)",Netherlands,"1,73m",right,"Jul 22, 2022","Jun 30, 2023",1215.0,17,15,18.0,10.0,10.0,6.0,2.0,6.0,15.0,14.0,1.0,27.0,24.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,11.0,0.0,0.0,0.0,0.0,95.0,17.0,13.0,234.0,268.0,198.0,234.0,60.0,91.0,1.0,0.6,13.0,58.0,7.0,1.0,66.0,34.0,216.0,431.0,116.0,4.0,10.0,4.0,5.0,396.0,1908.0,904.0,14.0,8.0,1.0,22.0,10.0,1.0,7.0,1.0,0.14,25.9,0.0,0.0,0.0,0.3
Younes Namli,€1.20m,Attacking Midfield,"Jun 20, 1994 (28)",Denmark,"1,80m",left,"Jul 11, 2022","Jun 30, 2023",937.0,19,10,14.0,8.0,5.0,6.0,3.0,0.0,11.0,6.0,0.0,33.0,24.0,3.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,58.0,4.0,13.0,163.0,188.0,134.0,176.0,48.0,78.0,2.0,1.5,16.0,37.0,16.0,3.0,48.0,9.0,84.0,295.0,218.0,20.0,32.0,13.0,16.0,394.0,2457.0,1019.0,29.0,24.0,7.0,22.0,18.0,0.0,17.0,5.0,0.0,22.7,0.0,0.0,0.0,0.8
Pedro Alemañ,€100k,Attacking Midfield,"Mar 21, 2002 (21)",Spain,"1,82m",left,"Jan 1, 2023","Jun 30, 2025",7.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Koki Saito,€1.30m,Left Winger,"Aug 10, 2001 (21)",Japan,"1,70m",right,"Jul 1, 2022","Jun 30, 2023",1042.0,19,13,17.0,8.0,4.0,11.0,2.0,0.0,2.0,1.0,0.0,36.0,21.0,1.0,7.0,3.0,3.0,1.0,9.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,11.0,21.0,6.0,1.0,0.0,0.0,57.0,3.0,9.0,142.0,168.0,88.0,102.0,13.0,26.0,3.0,1.8,11.0,7.0,11.0,4.0,31.0,2.0,61.0,176.0,238.0,47.0,50.0,18.0,26.0,325.0,2163.0,1129.0,45.0,27.0,22.0,21.0,16.0,4.0,24.0,9.0,0.17,17.5,0.0,0.0,0.0,2.1
Patrick Brouwer,€50k,Right Winger,"Mar 19, 2001 (22)",Netherlands,-,,"Aug 30, 2022","Jun 30, 2024",3.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
