name,price,position,dob,nationality,height,foot,join_date,contract_expiration
Olivier Giroud,€4.00m,Centre-Forward,"Sep 30, 1986 (36)",France,"1,92m",left,"Jul 17, 2021","Jun 30, 2023"
Zlatan Ibrahimović,€2.00m,Centre-Forward,"Oct 3, 1981 (41)",Sweden,"1,95m",right,"Jan 2, 2020","Jun 30, 2023"
Emil Roback,€150k,Centre-Forward,"May 3, 2003 (19)",Sweden,"1,88m",right,"Jul 1, 2022","Jun 30, 2025"
Wladimiro Falcone,€3.50m,Goalkeeper,"Apr 12, 1995 (27)",Italy,"1,95m",right,"Jul 17, 2022","Jun 30, 2023"
Marco Bleve,€200k,Goalkeeper,"Oct 18, 1995 (27)",Italy,"1,84m",right,"Jan 31, 2013","Jun 30, 2023"
Federico Brancolini,€200k,Goalkeeper,"Jul 14, 2001 (21)",Italy,"1,92m",right,"Jul 1, 2022","Jun 30, 2027"
Jasper Samooja,€75k,Goalkeeper,"Jul 21, 2003 (19)",Finland,"1,89m",,"Jul 1, 2022",-
Marin Pongracic,€6.00m,Centre-Back,"Sep 11, 1997 (25)",Croatia,"1,93m",right,"Aug 22, 2022","Jun 30, 2023"
Federico Baschirotto,€2.20m,Centre-Back,"Sep 20, 1996 (26)",Italy,"1,87m",right,"Jul 12, 2022","Jun 30, 2025"
Pietro Ceccaroni,€2.00m,Centre-Back,"Dec 21, 1995 (27)",Italy,"1,88m",left,"Jan 31, 2023","Jun 30, 2023"
Samuel Umtiti,€2.00m,Centre-Back,"Nov 14, 1993 (29)",France,"1,82m",left,"Aug 25, 2022","Jun 30, 2023"
Simone Romagnoli,€750k,Centre-Back,"Feb 9, 1990 (33)",Italy,"1,93m",right,"Jan 31, 2023",-
Alessandro Tuia,€700k,Centre-Back,"Jun 8, 1990 (32)",Italy,"1,84m",right,"Jul 1, 2021","Jun 30, 2023"
Kastriot Dermaku,€600k,Centre-Back,"Jan 15, 1992 (31)",Albania,"1,94m",right,"Aug 30, 2021","Jun 30, 2024"
Giuseppe Pezzella,€3.00m,Left-Back,"Nov 29, 1997 (25)",Italy,"1,87m",left,"Aug 26, 2022","Jun 30, 2023"
Antonino Gallo,€2.00m,Left-Back,"Jan 5, 2000 (23)",Italy,"1,83m",left,"Jul 25, 2019","Jun 30, 2026"
Valentin Gendrey,€2.60m,Right-Back,"Jun 21, 2000 (22)",France,"1,79m",right,"Jul 29, 2021","Jun 30, 2024"
Tommaso Cassandro,€900k,Right-Back,"Jan 9, 2000 (23)",Italy,"1,85m",right,"Jan 17, 2023","Jun 30, 2025"
Mats Lemmens,€100k,Right-Back,"Mar 10, 2002 (21)",Belgium,"1,86m",right,"Jul 1, 2022","Jun 30, 2023"
Morten Hjulmand,€8.00m,Defensive Midfield,"Jun 25, 1999 (23)",Denmark,"1,85m",right,"Jan 16, 2021","Jun 30, 2024"
Daniel Samek,€2.00m,Defensive Midfield,"Feb 19, 2004 (19)",Czech Republic,"1,84m",right,"Jul 30, 2022","Jun 30, 2027"
Alexis Blin,€2.00m,Defensive Midfield,"Sep 16, 1996 (26)",France,"1,84m",right,"Jul 1, 2021","Jun 30, 2025"
Youssef Maleh,€4.50m,Central Midfield,"Aug 22, 1998 (24)",Morocco,"1,79m",left,"Jan 3, 2023","Jun 30, 2023"
Joan González,€3.00m,Central Midfield,"Feb 1, 2002 (21)",Spain,"1,90m",right,"Jul 1, 2022","Jun 30, 2027"
Kristoffer Askildsen,€2.00m,Central Midfield,"Jan 9, 2001 (22)",Norway,"1,90m",right,"Jul 17, 2022","Jun 30, 2023"
Thórir Jóhann Helgason,€900k,Central Midfield,"Sep 28, 2000 (22)",Iceland,"1,87m",right,"Jul 15, 2021","Jun 30, 2025"
Medon Berisha,€100k,Central Midfield,"Oct 21, 2003 (19)",Albania,"1,86m",right,"Jul 1, 2022",-
Lameck Banda,€3.00m,Left Winger,"Jan 29, 2001 (22)",Zambia,"1,69m",right,"Aug 4, 2022","Jun 30, 2026"
Federico Di Francesco,€1.50m,Left Winger,"Jun 14, 1994 (28)",Italy,"1,71m",right,"Jul 31, 2022","Jun 30, 2025"
Gabriel Strefezza,€8.50m,Right Winger,"Apr 18, 1997 (25)",Brazil,"1,68m",right,"Aug 12, 2021","Jun 30, 2025"
Rémi Oudin,€4.00m,Right Winger,"Nov 18, 1996 (26)",France,"1,86m",left,"Aug 31, 2022","Jun 30, 2023"
Lorenzo Colombo,€3.50m,Centre-Forward,"Mar 8, 2002 (21)",Italy,"1,83m",left,"Jul 7, 2022","Jun 30, 2023"
Assan Ceesay,€3.00m,Centre-Forward,"Mar 17, 1994 (29)",The Gambia,"1,88m",left,"Jul 1, 2022","Jun 30, 2024"
Joel Voelkerling Persson,€600k,Centre-Forward,"Jan 15, 2003 (20)",Sweden,"1,94m",right,"Jul 13, 2022","Jun 30, 2027"
Rui Patrício,€5.00m,Goalkeeper,"Feb 15, 1988 (35)",Portugal,"1,90m",left,"Jul 13, 2021","Jun 30, 2024"
Mile Svilar,€1.80m,Goalkeeper,"Aug 27, 1999 (23)",Serbia,"1,89m",right,"Jul 1, 2022","Jun 30, 2027"
Pietro Boer,€150k,Goalkeeper,"May 12, 2002 (20)",Italy,"1,93m",right,"Jul 1, 2021","Jun 30, 2024"
Roger Ibañez,€27.00m,Centre-Back,"Nov 23, 1998 (24)",Brazil,"1,86m",right,"Jul 1, 2021","Jun 30, 2025"
Gianluca Mancini,€18.00m,Centre-Back,"Apr 17, 1996 (26)",Italy,"1,90m",right,"Sep 1, 2020","Jun 30, 2027"
Marash Kumbulla,€14.00m,Centre-Back,"Feb 8, 2000 (23)",Albania,"1,91m",right,"Jul 1, 2021","Jun 30, 2025"
Diego Llorente,€12.00m,Centre-Back,"Aug 16, 1993 (29)",Spain,"1,86m",right,"Jan 31, 2023","Jun 30, 2023"
Chris Smalling,€8.00m,Centre-Back,"Nov 22, 1989 (33)",England,"1,94m",right,"Oct 5, 2020","Jun 30, 2023"
William Bianda,€300k,Centre-Back,"Apr 30, 2000 (22)",France,"1,85m",left,"Jul 1, 2020","Jun 30, 2023"
Leonardo Spinazzola,€15.00m,Left-Back,"Mar 25, 1993 (29)",Italy,"1,86m",right,"Jul 1, 2019","Jun 30, 2024"
Zeki Celik,€15.00m,Right-Back,"Feb 17, 1997 (26)",Turkey,"1,80m",right,"Jul 5, 2022","Jun 30, 2026"
Rick Karsdorp,€9.00m,Right-Back,"Feb 11, 1995 (28)",Netherlands,"1,84m",right,"Jul 1, 2017","Jun 30, 2025"
Bryan Cristante,€20.00m,Defensive Midfield,"Mar 3, 1995 (28)",Italy,"1,86m",right,"Jul 1, 2019","Jun 30, 2024"
Nemanja Matić,€4.00m,Defensive Midfield,"Aug 1, 1988 (34)",Serbia,"1,94m",left,"Jul 1, 2022","Jun 30, 2023"
Ebrima Darboe,€2.00m,Defensive Midfield,"Jun 6, 2001 (21)",The Gambia,"1,79m",right,"Jul 1, 2021","Jun 30, 2026"
Georginio Wijnaldum,€12.00m,Central Midfield,"Nov 11, 1990 (32)",Netherlands,"1,75m",right,"Aug 5, 2022","Jun 30, 2023"
Mady Camara,€11.00m,Central Midfield,"Feb 28, 1997 (26)",Guinea,"1,82m",right,"Aug 31, 2022","Jun 30, 2023"
Edoardo Bove,€1.50m,Central Midfield,"May 16, 2002 (20)",Italy,"1,79m",right,"Jul 1, 2021","Jun 30, 2025"
Benjamin Tahirovic,€1.00m,Central Midfield,"Mar 3, 2003 (20)",Bosnia-Herzegovina,"1,93m",right,"Nov 1, 2022","Jun 30, 2026"
Nicola Zalewski,€15.00m,Left Midfield,"Jan 23, 2002 (21)",Poland,"1,75m",both,"Jul 1, 2021","Jun 30, 2025"
Lorenzo Pellegrini,€45.00m,Attacking Midfield,"Jun 19, 1996 (26)",Italy,"1,86m",both,"Jul 1, 2017","Jun 30, 2026"
Cristian Volpato,€3.00m,Attacking Midfield,"Nov 15, 2003 (19)",Italy,"1,87m",left,"Oct 1, 2022","Jun 30, 2026"
Ante Coric,€500k,Attacking Midfield,"Apr 14, 1997 (25)",Croatia,"1,76m",both,"Jul 1, 2018","Jun 30, 2023"
Stephan El Shaarawy,€5.00m,Left Winger,"Oct 27, 1992 (30)",Italy,"1,78m",right,"Jan 30, 2021","Jun 30, 2023"
Ola Solbakken,€3.50m,Right Winger,"Sep 7, 1998 (24)",Norway,"1,86m",left,"Jan 2, 2023","Jun 30, 2027"
Paulo Dybala,€30.00m,Second Striker,"Nov 15, 1993 (29)",Argentina,"1,77m",left,"Jul 20, 2022","Jun 30, 2025"
Tammy Abraham,€45.00m,Centre-Forward,"Oct 2, 1997 (25)",England,"1,94m",right,"Aug 17, 2021","Jun 30, 2026"
Andrea Belotti,€15.00m,Centre-Forward,"Dec 20, 1993 (29)",Italy,"1,81m",right,"Aug 28, 2022","Jun 30, 2023"
Marco Silvestri,€5.00m,Goalkeeper,"Mar 2, 1991 (32)",Italy,"1,91m",right,"Jul 20, 2021","Jun 30, 2025"
Daniele Padelli,€300k,Goalkeeper,"Oct 25, 1985 (37)",Italy,"1,91m",right,"Jul 1, 2021","Jun 30, 2023"
Edoardo Piana,€50k,Goalkeeper,"Sep 29, 2003 (19)",Italy,"1,98m",right,"Jul 1, 2022",-
Jaka Bijol,€10.00m,Centre-Back,"Feb 5, 1999 (24)",Slovenia,"1,90m",right,"Jul 14, 2022","Jun 30, 2027"
Rodrigo Becão,€10.00m,Centre-Back,"Jan 19, 1996 (27)",Brazil,"1,91m",right,"Jul 6, 2019","Jun 30, 2024"
Nehuén Pérez,€8.00m,Centre-Back,"Jun 24, 2000 (22)",Argentina,"1,84m",right,"Jul 29, 2022","Jun 30, 2027"
Enzo Ebosse,€4.50m,Centre-Back,"Mar 11, 1999 (24)",Cameroon,"1,85m",left,"Jul 29, 2022","Jun 30, 2027"
Axel Guessand,€300k,Centre-Back,"Nov 6, 2004 (18)",France,"1,84m",left,"Jul 1, 2022","Jun 30, 2027"
James Abankwah,€200k,Centre-Back,"Jan 16, 2004 (19)",Ireland,"1,82m",right,"Jan 26, 2022","Jun 30, 2026"
Destiny Udogie,€22.00m,Left-Back,"Nov 28, 2002 (20)",Italy,"1,88m",left,"Aug 17, 2022","Jun 30, 2023"
Adam Masina,€2.50m,Left-Back,"Jan 2, 1994 (29)",Morocco,"1,91m",left,"Jul 18, 2022","Jun 30, 2025"
Leonardo Buta,€2.00m,Left-Back,"Jun 5, 2002 (20)",Portugal,"1,82m",left,"Jul 1, 2022","Jun 30, 2027"
Marvin Zeegelaar,€500k,Left-Back,"Aug 12, 1990 (32)",Netherlands,"1,86m",left,"Mar 7, 2023","Jun 30, 2023"
Festy Ebosele,€3.50m,Right-Back,"Aug 2, 2002 (20)",Ireland,"1,80m",right,"Jul 1, 2022","Jun 30, 2027"
Kingsley Ehizibue,€1.30m,Right-Back,"May 25, 1995 (27)",Netherlands,"1,89m",right,"Aug 29, 2022","Jun 30, 2026"
Walace,€7.00m,Defensive Midfield,"Apr 4, 1995 (27)",Brazil,"1,88m",right,"Aug 12, 2019","Jun 30, 2026"
Roberto Pereyra,€6.50m,Central Midfield,"Jan 7, 1991 (32)",Argentina,"1,82m",both,"Sep 28, 2020","Jun 30, 2023"
Sandi Lovric,€5.00m,Central Midfield,"Mar 28, 1998 (24)",Slovenia,"1,80m",right,"Jul 1, 2022","Jun 30, 2027"
Tolgay Arslan,€2.00m,Central Midfield,"Aug 16, 1990 (32)",Germany,"1,80m",right,"Sep 18, 2020","Jun 30, 2023"
Lazar Samardzic,€4.50m,Attacking Midfield,"Feb 24, 2002 (21)",Serbia,"1,84m",left,"Aug 5, 2021","Jun 30, 2026"
Simone Pafundi,€1.50m,Attacking Midfield,"Mar 14, 2006 (17)",Italy,"1,66m",left,"Jul 1, 2022","Jun 30, 2025"
Florian Thauvin,€10.00m,Right Winger,"Jan 26, 1993 (30)",France,"1,81m",left,"Jan 31, 2023","Jun 30, 2025"
Gerard Deulofeu,€16.00m,Centre-Forward,"Mar 13, 1994 (29)",Spain,"1,77m",right,"Jan 30, 2021","Jun 30, 2024"
Beto,€13.00m,Centre-Forward,"Jan 31, 1998 (25)",Portugal,"1,94m",right,"Jul 1, 2022","Jun 30, 2026"
Isaac Success,€4.00m,Centre-Forward,"Jan 7, 1996 (27)",Nigeria,"1,82m",right,"Aug 26, 2021","Jun 30, 2024"
Ilija Nestorovski,€600k,Centre-Forward,"Mar 12, 1990 (33)",North Macedonia,"1,82m",left,"Jul 26, 2019","Jun 30, 2023"
Vivaldo,€400k,Centre-Forward,"Jan 28, 2005 (18)",Portugal,"1,92m",left,"Jan 1, 2023","Jun 30, 2025"
Guglielmo Vicario,€12.00m,Goalkeeper,"Oct 7, 1996 (26)",Italy,"1,94m",right,"Jul 1, 2022",-
Samuele Perisan,€700k,Goalkeeper,"Aug 21, 1997 (25)",Italy,"1,92m",left,"Jul 1, 2022","Jun 30, 2025"
Samir Ujkani,€200k,Goalkeeper,"Jul 5, 1988 (34)",Kosovo,"1,86m",right,"Aug 1, 2021","Jun 30, 2023"
Lovro Stubljar,€200k,Goalkeeper,"Aug 9, 2004 (18)",Slovenia,-,left,"Jul 1, 2022",-
Koni De Winter,€4.00m,Centre-Back,"Jun 12, 2002 (20)",Belgium,"1,91m",right,"Jul 9, 2022","Jun 30, 2023"
Sebastian Walukiewicz,€3.50m,Centre-Back,"Apr 5, 2000 (22)",Poland,"1,88m",right,"Sep 1, 2022","Jun 30, 2023"
Sebastiano Luperto,€3.00m,Centre-Back,"Sep 6, 1996 (26)",Italy,"1,91m",left,"Jul 18, 2022","Jun 30, 2023"
Ardian Ismajli,€2.20m,Centre-Back,"Sep 30, 1996 (26)",Albania,"1,85m",right,"Aug 9, 2021","Jun 30, 2025"
Lorenzo Tonelli,€800k,Centre-Back,"Jan 17, 1990 (33)",Italy,"1,83m",right,"Aug 27, 2021","Jun 30, 2023"
Gabriele Guarino,€200k,Centre-Back,"Apr 14, 2004 (18)",Italy,"1,78m",right,"Jul 1, 2022",-
Fabiano Parisi,€8.00m,Left-Back,"Nov 9, 2000 (22)",Italy,"1,78m",left,"Sep 22, 2020","Jun 30, 2025"
Liberato Cacace,€2.50m,Left-Back,"Sep 27, 2000 (22)",New Zealand,"1,83m",left,"Jul 1, 2022","Jun 30, 2025"
Petar Stojanovic,€2.80m,Right-Back,"Oct 7, 1995 (27)",Slovenia,"1,78m",right,"Jul 1, 2022","Jun 30, 2025"
Tyronne Ebuehi,€1.40m,Right-Back,"Dec 16, 1995 (27)",Nigeria,"1,87m",right,"Jul 5, 2022","Jun 30, 2025"
Duccio Degli Innocenti,€500k,Defensive Midfield,"Apr 28, 2003 (19)",Italy,"1,80m",right,"Jul 1, 2022","Jun 30, 2023"
Razvan Marin,€8.00m,Central Midfield,"May 23, 1996 (26)",Romania,"1,78m",right,"Jul 5, 2022","Jun 30, 2023"
Filippo Bandinelli,€3.50m,Central Midfield,"Mar 29, 1995 (27)",Italy,"1,80m",left,"Jul 13, 2019","Jun 30, 2025"
Liam Henderson,€3.00m,Central Midfield,"Apr 25, 1996 (26)",Scotland,"1,83m",right,"Aug 11, 2021","Jun 30, 2025"
Nicolas Haas,€3.00m,Central Midfield,"Jan 23, 1996 (27)",Switzerland,"1,78m",right,"Jul 1, 2021","Jun 30, 2025"
Alberto Grassi,€2.00m,Central Midfield,"Mar 7, 1995 (28)",Italy,"1,83m",right,"Aug 17, 2022","Jun 30, 2023"
Jean-Daniel Akpa Akpro,€1.40m,Central Midfield,"Oct 11, 1992 (30)",Cote d'Ivoire,"1,80m",right,"Sep 1, 2022","Jun 30, 2023"
Jacopo Fazzini,€800k,Central Midfield,"Mar 16, 2003 (20)",Italy,"1,78m",right,"Jul 1, 2022","Jun 30, 2027"
Tommaso Baldanzi,€3.00m,Attacking Midfield,"Mar 23, 2003 (19)",Italy,"1,70m",left,"Jul 1, 2021","Jun 30, 2027"
Marko Pjaca,€3.00m,Left Winger,"May 6, 1995 (27)",Croatia,"1,86m",right,"Sep 1, 2022","Jun 30, 2023"
Nicolò Cambiaghi,€2.00m,Left Winger,"Dec 28, 2000 (22)",Italy,"1,73m",right,"Aug 4, 2022","Jun 30, 2023"
Emanuel Vignato,€4.50m,Right Winger,"Aug 24, 2000 (22)",Italy,"1,75m",right,"Jan 31, 2023","Jun 30, 2023"
Martín Satriano,€8.00m,Centre-Forward,"Feb 20, 2001 (22)",Uruguay,"1,87m",right,"Jul 4, 2022","Jun 30, 2023"
Roberto Piccoli,€3.50m,Centre-Forward,"Jan 27, 2001 (22)",Italy,"1,90m",right,"Jan 31, 2023","Jun 30, 2024"
Mattia Destro,€2.50m,Centre-Forward,"Mar 20, 1991 (31)",Italy,"1,82m",right,"Jul 1, 2022","Jun 30, 2023"
Francesco Caputo,€1.50m,Centre-Forward,"Aug 6, 1987 (35)",Italy,"1,81m",right,"Jan 2, 2023","Jun 30, 2023"
Bartlomiej Dragowski,€4.50m,Goalkeeper,"Aug 19, 1997 (25)",Poland,"1,91m",right,"Aug 10, 2022","Jun 30, 2025"
Jeroen Zoet,€500k,Goalkeeper,"Jan 6, 1991 (32)",Netherlands,"1,89m",right,"Sep 8, 2020","Jun 30, 2024"
Petar Zovko,€100k,Goalkeeper,"Mar 25, 2002 (20)",Bosnia-Herzegovina,"1,92m",left,"Jul 12, 2021","Jun 30, 2024"
Federico Marchetti,€50k,Goalkeeper,"Feb 7, 1983 (40)",Italy,"1,88m",left,"Jan 21, 2023","Jun 30, 2023"
Ethan Ampadu,€9.00m,Centre-Back,"Sep 14, 2000 (22)",Wales,"1,83m",right,"Sep 1, 2022","Jun 30, 2023"
Dimitrios Nikolaou,€3.80m,Centre-Back,"Aug 13, 1998 (24)",Greece,"1,88m",left,"Aug 9, 2021","Jun 30, 2026"
Mattia Caldara,€2.50m,Centre-Back,"May 5, 1994 (28)",Italy,"1,87m",right,"Jul 17, 2022","Jun 30, 2023"
Przemyslaw Wisniewski,€1.50m,Centre-Back,"Jul 27, 1998 (24)",Poland,"1,95m",right,"Jan 25, 2023","Jun 30, 2027"
Arkadiusz Reca,€3.00m,Left-Back,"Jun 17, 1995 (27)",Poland,"1,87m",left,"Jul 1, 2022","Jun 30, 2025"
João Moutinho,€1.50m,Left-Back,"Jan 12, 1998 (25)",Portugal,"1,83m",left,"Jan 2, 2023","Jun 30, 2026"
Kelvin Amian,€3.50m,Right-Back,"Feb 8, 1998 (25)",France,"1,80m",right,"Jul 22, 2021","Jun 30, 2026"
Emil Holm,€2.50m,Right-Back,"May 13, 2000 (22)",Sweden,"1,91m",right,"Aug 26, 2021","Jun 30, 2026"
Salva Ferrer,€1.00m,Right-Back,"Jan 21, 1998 (25)",Spain,"1,84m",right,"Aug 9, 2019","Jun 30, 2025"
Salvatore Esposito,€3.50m,Defensive Midfield,"Oct 7, 2000 (22)",Italy,"1,78m",right,"Jan 6, 2023","Jun 30, 2023"
Mehdi Bourabia,€1.30m,Defensive Midfield,"Aug 7, 1991 (31)",Morocco,"1,83m",right,"Jul 1, 2022","Jun 30, 2024"
Albin Ekdal,€800k,Defensive Midfield,"Jul 28, 1989 (33)",Sweden,"1,86m",right,"Jul 13, 2022","Jun 30, 2024"
Simone Bastoni,€7.50m,Central Midfield,"Nov 5, 1996 (26)",Italy,"1,81m",left,"Jul 1, 2014","Jun 30, 2025"
Szymon Zurkowski,€5.80m,Central Midfield,"Sep 25, 1997 (25)",Poland,"1,85m",right,"Jan 12, 2023","Jun 30, 2023"
Jacopo Sala,€500k,Central Midfield,"Dec 5, 1991 (31)",Italy,"1,81m",right,"Sep 5, 2020","Jun 30, 2024"
Tio Cipot,€500k,Central Midfield,"Apr 20, 2003 (19)",Slovenia,"1,84m",right,"Jan 19, 2023","Jun 30, 2027"
Julius Beck,€250k,Central Midfield,"Apr 27, 2005 (17)",Denmark,"1,78m",right,"Aug 1, 2022","Jun 30, 2024"
Kevin Agudelo,€3.50m,Attacking Midfield,"Nov 14, 1998 (24)",Colombia,"1,78m",left,"Jul 1, 2022","Jun 30, 2026"
Viktor Kovalenko,€2.00m,Attacking Midfield,"Feb 14, 1996 (27)",Ukraine,"1,82m",right,"Aug 2, 2022","Jun 30, 2023"
Daniel Maldini,€2.00m,Attacking Midfield,"Oct 11, 2001 (21)",Italy,"1,88m",right,"Jul 29, 2022","Jun 30, 2023"
Emmanuel Gyasi,€2.50m,Left Winger,"Jan 11, 1994 (29)",Ghana,"1,81m",right,"Aug 9, 2016","Jun 30, 2025"
Daniele Verde,€4.00m,Right Winger,"Jun 20, 1996 (26)",Italy,"1,68m",left,"Jul 1, 2021","Jun 30, 2025"
Eldor Shomurodov,€7.00m,Centre-Forward,"Jun 29, 1995 (27)",Uzbekistan,"1,90m",right,"Jan 30, 2023","Jun 30, 2023"
M'Bala Nzola,€3.50m,Centre-Forward,"Aug 18, 1996 (26)",Angola,"1,85m",left,"Oct 7, 2020","Jun 30, 2024"
Raimonds Krollis,€2.50m,Centre-Forward,"Oct 28, 2001 (21)",Latvia,"1,86m",left,"Jan 20, 2023","Jun 30, 2026"
Andrea Consigli,€1.50m,Goalkeeper,"Jan 27, 1987 (36)",Italy,"1,89m",right,"Sep 1, 2014","Jun 30, 2024"
Alessandro Russo,€500k,Goalkeeper,"Mar 31, 2001 (21)",Italy,"1,93m",right,"Jul 26, 2019","Jun 30, 2024"
Gianluca Pegolo,€100k,Goalkeeper,"Mar 25, 1981 (41)",Italy,"1,83m",left,"Sep 2, 2013","Jun 30, 2023"
Martin Erlic,€5.50m,Centre-Back,"Jan 24, 1998 (25)",Croatia,"1,93m",right,"Aug 31, 2021","Jun 30, 2026"
Gian Marco Ferrari,€5.00m,Centre-Back,"May 15, 1992 (30)",Italy,"1,89m",left,"Aug 30, 2016","Jun 30, 2024"
Ruan Tressoldi,€3.80m,Centre-Back,"Jun 7, 1999 (23)",Brazil,"1,87m",right,"Aug 11, 2021","Jun 30, 2026"
Filippo Romagna,€1.40m,Centre-Back,"May 26, 1997 (25)",Italy,"1,86m",right,"Sep 17, 2020","Jun 30, 2024"
Rogério,€5.80m,Left-Back,"Jan 13, 1998 (25)",Brazil,"1,78m",left,"Jul 1, 2019","Jun 30, 2024"
Riccardo Marchizza,€1.80m,Left-Back,"Mar 26, 1998 (24)",Italy,"1,86m",left,"Jul 13, 2017","Jun 30, 2025"
Mert Müldür,€7.00m,Right-Back,"Apr 3, 1999 (23)",Turkey,"1,84m",right,"Aug 20, 2019","Jun 30, 2024"
Jeremy Toljan,€4.50m,Right-Back,"Aug 8, 1994 (28)",Germany,"1,82m",right,"Jul 1, 2021","Jun 30, 2025"
Nadir Zortea,€1.80m,Right-Back,"Jun 19, 1999 (23)",Italy,"1,75m",right,"Jan 31, 2023","Jun 30, 2023"
Maxime López,€15.00m,Defensive Midfield,"Dec 4, 1997 (25)",France,"1,67m",right,"Jul 1, 2021","Jun 30, 2025"
Davide Frattesi,€22.00m,Central Midfield,"Sep 22, 1999 (23)",Italy,"1,84m",right,"Jul 13, 2017","Jun 30, 2026"
Matheus Henrique,€8.50m,Central Midfield,"Dec 19, 1997 (25)",Brazil,"1,75m",right,"Jul 1, 2022","Jun 30, 2026"
Abdou Harroui,€3.00m,Central Midfield,"Jan 13, 1998 (25)",Morocco,"1,82m",both,"Jul 1, 2022","Jun 30, 2024"
Pedro Obiang,€900k,Central Midfield,"Mar 27, 1992 (30)",Equatorial Guinea,"1,86m",right,"Jul 24, 2019","Jun 30, 2023"
Kristian Thorstvedt,€8.50m,Attacking Midfield,"Mar 13, 1999 (24)",Norway,"1,89m",left,"Jul 12, 2022","Jun 30, 2027"
Nedim Bajrami,€8.00m,Attacking Midfield,"Feb 28, 1999 (24)",Albania,"1,79m",right,"Jan 31, 2023","Jun 30, 2023"
Armand Laurienté,€14.00m,Left Winger,"Dec 4, 1998 (24)",France,"1,71m",right,"Aug 31, 2022","Jun 30, 2027"
Emil Konradsen Ceide,€2.50m,Left Winger,"Sep 3, 2001 (21)",Norway,"1,75m",right,"Jul 1, 2022","Jun 30, 2026"
Domenico Berardi,€23.00m,Right Winger,"Aug 1, 1994 (28)",Italy,"1,83m",left,"Jul 1, 2015","Jun 30, 2027"
Luca D'Andrea,€2.50m,Right Winger,"Sep 6, 2004 (18)",Italy,"1,73m",left,"Jul 1, 2022","Jun 30, 2027"
Andrea Pinamonti,€20.00m,Centre-Forward,"May 19, 1999 (23)",Italy,"1,85m",right,"Aug 11, 2022","Jun 30, 2023"
Agustín Álvarez,€8.50m,Centre-Forward,"May 19, 2001 (21)",Uruguay,"1,77m",right,"Jul 1, 2022","Jun 30, 2027"
Grégoire Defrel,€2.00m,Centre-Forward,"Jun 17, 1991 (31)",Martinique,"1,79m",left,"Sep 1, 2020","Jun 30, 2024"
Alex Meret,€13.00m,Goalkeeper,"Mar 22, 1997 (25)",Italy,"1,90m",left,"Jul 1, 2019","Jun 30, 2024"
Pierluigi Gollini,€5.00m,Goalkeeper,"Mar 18, 1995 (28)",Italy,"1,94m",right,"Jan 25, 2023","Jun 30, 2023"
Hubert Idasiak,€150k,Goalkeeper,"Feb 3, 2002 (21)",Poland,"1,88m",right,"Jul 1, 2022","Jun 30, 2024"
Davide Marfella,€50k,Goalkeeper,"Sep 15, 1999 (23)",Italy,"1,82m",right,"Aug 19, 2021","Jun 30, 2023"
Min-jae Kim,€35.00m,Centre-Back,"Nov 15, 1996 (26)","Korea, South","1,90m",right,"Jul 27, 2022","Jun 30, 2025"
Amir Rrahmani,€25.00m,Centre-Back,"Feb 24, 1994 (29)",Kosovo,"1,92m",both,"Jan 20, 2020","Jun 30, 2024"
Leo Östigard,€7.00m,Centre-Back,"Nov 28, 1999 (23)",Norway,"1,82m",right,"Jul 18, 2022",-
Juan Jesus,€4.00m,Centre-Back,"Jun 10, 1991 (31)",Brazil,"1,85m",left,"Aug 18, 2021","Jun 30, 2023"
Mathías Olivera,€15.00m,Left-Back,"Oct 31, 1997 (25)",Uruguay,"1,85m",left,"Jul 1, 2022","Jun 30, 2027"
Mário Rui,€8.00m,Left-Back,"May 27, 1991 (31)",Portugal,"1,68m",left,"Jan 3, 2018","Jun 30, 2025"
Giovanni Di Lorenzo,€25.00m,Right-Back,"Aug 4, 1993 (29)",Italy,"1,83m",right,"Jul 1, 2019","Jun 30, 2026"
Bartosz Bereszynski,€3.00m,Right-Back,"Jul 12, 1992 (30)",Poland,"1,83m",right,"Jan 7, 2023","Jun 30, 2023"
Stanislav Lobotka,€30.00m,Defensive Midfield,"Nov 25, 1994 (28)",Slovakia,"1,70m",both,"Jan 15, 2020","Jun 30, 2027"
Diego Demme,€5.00m,Defensive Midfield,"Nov 21, 1991 (31)",Germany,"1,70m",right,"Jan 11, 2020","Jun 30, 2024"
Piotr Zielinski,€40.00m,Central Midfield,"May 20, 1994 (28)",Poland,"1,80m",both,"Aug 4, 2016","Jun 30, 2024"
Frank Anguissa,€38.00m,Central Midfield,"Nov 16, 1995 (27)",Cameroon,"1,84m",right,"Jul 1, 2022","Jun 30, 2025"
Tanguy Ndombélé,€28.00m,Central Midfield,"Dec 28, 1996 (26)",France,"1,81m",right,"Aug 19, 2022","Jun 30, 2023"
Eljif Elmas,€23.00m,Central Midfield,"Sep 24, 1999 (23)",North Macedonia,"1,82m",right,"Jul 24, 2019","Jun 30, 2025"
Karim Zedadka,€300k,Left Midfield,"Jun 9, 2000 (22)",Algeria,"1,84m",right,"Sep 1, 2020","Jun 30, 2023"
Gianluca Gaetano,€4.50m,Attacking Midfield,"May 5, 2000 (22)",Italy,"1,83m",right,"Jul 1, 2019","Jun 30, 2025"
Khvicha Kvaratskhelia,€60.00m,Left Winger,"Feb 12, 2001 (22)",Georgia,"1,83m",both,"Jul 1, 2022","Jun 30, 2027"
